split,seed,arm,candidate_evaluations,grammar,mask,modulus,residue,validation_accuracy,detail
heldout_variant,0xA3000000000000A4,fixed_menu,558,threshold_count,4,3,,0.4913,RAW
heldout_variant,0xA3000000000000A4,random_directed,558,directed_partition,36,3,2,0.4780,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,558,directed_partition,112,3,1,0.4827,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,559,threshold_count,5,3,,0.4780,RAW
heldout_variant,0xA3000000000000A4,random_directed,559,directed_partition,104,2,0,0.6007,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,559,directed_partition,112,3,2,0.4600,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,560,threshold_count,1,2,,0.5920,RAW
heldout_variant,0xA3000000000000A4,random_directed,560,directed_partition,70,2,1,0.4500,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,560,directed_partition,113,2,0,0.4853,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,561,threshold_count,2,2,,0.6020,RAW
heldout_variant,0xA3000000000000A4,random_directed,561,directed_partition,253,3,2,0.4733,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,561,directed_partition,113,2,1,0.5147,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,562,threshold_count,3,2,,0.5620,RAW
heldout_variant,0xA3000000000000A4,random_directed,562,directed_partition,142,2,1,0.5007,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,562,directed_partition,113,3,0,0.5000,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,563,threshold_count,4,2,,0.6107,RAW
heldout_variant,0xA3000000000000A4,random_directed,563,directed_partition,228,3,2,0.4613,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,563,directed_partition,113,3,1,0.4733,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,564,threshold_count,5,2,,0.5747,RAW
heldout_variant,0xA3000000000000A4,random_directed,564,directed_partition,229,2,0,0.5453,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,564,directed_partition,113,3,2,0.4580,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,565,threshold_count,1,3,,0.3913,RAW
heldout_variant,0xA3000000000000A4,random_directed,565,directed_partition,183,2,0,0.4867,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,565,directed_partition,114,2,0,0.4700,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,566,threshold_count,2,3,,0.4573,RAW
heldout_variant,0xA3000000000000A4,random_directed,566,directed_partition,93,2,1,0.4833,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,566,directed_partition,114,2,1,0.5300,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,567,threshold_count,3,3,,0.4907,RAW
heldout_variant,0xA3000000000000A4,random_directed,567,directed_partition,116,2,1,0.5133,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,567,directed_partition,114,3,0,0.4880,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,568,threshold_count,4,3,,0.4913,RAW
heldout_variant,0xA3000000000000A4,random_directed,568,directed_partition,44,3,2,0.4800,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,568,directed_partition,114,3,1,0.4547,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,569,threshold_count,5,3,,0.4780,RAW
heldout_variant,0xA3000000000000A4,random_directed,569,directed_partition,64,2,0,0.5627,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,569,directed_partition,114,3,2,0.4887,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,570,threshold_count,1,2,,0.5920,RAW
heldout_variant,0xA3000000000000A4,random_directed,570,directed_partition,227,2,0,0.5447,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,570,directed_partition,115,2,0,0.5507,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,571,threshold_count,2,2,,0.6020,RAW
heldout_variant,0xA3000000000000A4,random_directed,571,directed_partition,207,3,2,0.4713,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,571,directed_partition,115,2,1,0.4493,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,572,threshold_count,3,2,,0.5620,RAW
heldout_variant,0xA3000000000000A4,random_directed,572,directed_partition,67,2,1,0.4687,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,572,directed_partition,115,3,0,0.4773,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,573,threshold_count,4,2,,0.6107,RAW
heldout_variant,0xA3000000000000A4,random_directed,573,directed_partition,249,2,0,0.4813,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,573,directed_partition,115,3,1,0.4800,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,574,threshold_count,5,2,,0.5747,RAW
heldout_variant,0xA3000000000000A4,random_directed,574,directed_partition,56,2,1,0.4160,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,574,directed_partition,115,3,2,0.4740,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,575,threshold_count,1,3,,0.4947,RAW
heldout_variant,0xA3000000000000A4,random_directed,575,directed_partition,14,2,1,0.4540,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,575,directed_partition,116,2,0,0.4867,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,576,threshold_count,2,3,,0.4533,RAW
heldout_variant,0xA3000000000000A4,random_directed,576,directed_partition,184,2,0,0.4620,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,576,directed_partition,116,2,1,0.5133,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,577,threshold_count,3,3,,0.4500,RAW
heldout_variant,0xA3000000000000A4,random_directed,577,directed_partition,21,2,1,0.4787,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,577,directed_partition,116,3,0,0.4973,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,578,threshold_count,4,3,,0.5087,RAW
heldout_variant,0xA3000000000000A4,random_directed,578,directed_partition,172,3,0,0.4773,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,578,directed_partition,116,3,1,0.4740,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,579,threshold_count,5,3,,0.5247,RAW
heldout_variant,0xA3000000000000A4,random_directed,579,directed_partition,196,3,0,0.4760,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,579,directed_partition,116,3,2,0.4600,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,580,threshold_count,1,2,,0.4080,RAW
heldout_variant,0xA3000000000000A4,random_directed,580,directed_partition,135,3,0,0.4793,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,580,directed_partition,117,2,0,0.5613,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,581,threshold_count,2,2,,0.3980,RAW
heldout_variant,0xA3000000000000A4,random_directed,581,directed_partition,232,2,1,0.5180,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,581,directed_partition,117,2,1,0.4387,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,582,threshold_count,3,2,,0.4380,RAW
heldout_variant,0xA3000000000000A4,random_directed,582,directed_partition,160,3,1,0.4693,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,582,directed_partition,117,3,0,0.4947,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,583,threshold_count,4,2,,0.3893,RAW
heldout_variant,0xA3000000000000A4,random_directed,583,directed_partition,150,2,1,0.5273,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,583,directed_partition,117,3,1,0.4547,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,584,threshold_count,5,2,,0.4253,RAW
heldout_variant,0xA3000000000000A4,random_directed,584,directed_partition,53,3,0,0.5087,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,584,directed_partition,117,3,2,0.4820,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,585,threshold_count,1,3,,0.4947,RAW
heldout_variant,0xA3000000000000A4,random_directed,585,directed_partition,113,2,0,0.4853,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,585,directed_partition,118,2,0,0.5640,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,586,threshold_count,2,3,,0.4533,RAW
heldout_variant,0xA3000000000000A4,random_directed,586,directed_partition,50,3,2,0.4827,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,586,directed_partition,118,2,1,0.4360,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,587,threshold_count,3,3,,0.4500,RAW
heldout_variant,0xA3000000000000A4,random_directed,587,directed_partition,25,2,1,0.4607,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,587,directed_partition,118,3,0,0.4920,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,588,threshold_count,4,3,,0.5087,RAW
heldout_variant,0xA3000000000000A4,random_directed,588,directed_partition,15,3,1,0.4853,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,588,directed_partition,118,3,1,0.4647,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,589,threshold_count,5,3,,0.5247,RAW
heldout_variant,0xA3000000000000A4,random_directed,589,directed_partition,242,2,0,0.5680,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,589,directed_partition,118,3,2,0.4747,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,590,threshold_count,1,2,,0.4080,RAW
heldout_variant,0xA3000000000000A4,random_directed,590,directed_partition,86,3,1,0.4600,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,590,directed_partition,119,2,0,0.4633,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,591,threshold_count,2,2,,0.3980,RAW
heldout_variant,0xA3000000000000A4,random_directed,591,directed_partition,178,3,1,0.4807,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,591,directed_partition,119,2,1,0.5367,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,592,threshold_count,3,2,,0.4380,RAW
heldout_variant,0xA3000000000000A4,random_directed,592,directed_partition,37,2,0,0.6060,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,592,directed_partition,119,3,0,0.4860,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,593,threshold_count,4,2,,0.3893,RAW
heldout_variant,0xA3000000000000A4,random_directed,593,directed_partition,73,2,1,0.4680,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,593,directed_partition,119,3,1,0.4747,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,594,threshold_count,5,2,,0.4253,RAW
heldout_variant,0xA3000000000000A4,random_directed,594,directed_partition,100,2,0,0.5907,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,594,directed_partition,119,3,2,0.4707,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,595,threshold_count,1,3,,0.4947,RAW
heldout_variant,0xA3000000000000A4,random_directed,595,directed_partition,48,3,0,0.5080,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,595,directed_partition,120,2,0,0.4820,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,596,threshold_count,2,3,,0.4533,RAW
heldout_variant,0xA3000000000000A4,random_directed,596,directed_partition,234,2,1,0.4313,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,596,directed_partition,120,2,1,0.5180,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,597,threshold_count,3,3,,0.4500,RAW
heldout_variant,0xA3000000000000A4,random_directed,597,directed_partition,243,2,1,0.5393,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,597,directed_partition,120,3,0,0.4820,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,598,threshold_count,4,3,,0.5087,RAW
heldout_variant,0xA3000000000000A4,random_directed,598,directed_partition,182,3,0,0.4780,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,598,directed_partition,120,3,1,0.4793,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,599,threshold_count,5,3,,0.5247,RAW
heldout_variant,0xA3000000000000A4,random_directed,599,directed_partition,13,3,1,0.4767,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,599,directed_partition,120,3,2,0.4700,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,600,threshold_count,1,2,,0.5920,RAW
heldout_variant,0xA3000000000000A4,random_directed,600,directed_partition,184,2,1,0.5380,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,600,directed_partition,121,2,0,0.5627,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,601,threshold_count,2,2,,0.6020,RAW
heldout_variant,0xA3000000000000A4,random_directed,601,directed_partition,194,2,1,0.4493,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,601,directed_partition,121,2,1,0.4373,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,602,threshold_count,3,2,,0.5620,RAW
heldout_variant,0xA3000000000000A4,random_directed,602,directed_partition,107,3,0,0.4700,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,602,directed_partition,121,3,0,0.4813,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,603,threshold_count,4,2,,0.6107,RAW
heldout_variant,0xA3000000000000A4,random_directed,603,directed_partition,16,2,1,0.4327,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,603,directed_partition,121,3,1,0.4833,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,604,threshold_count,5,2,,0.5747,RAW
heldout_variant,0xA3000000000000A4,random_directed,604,directed_partition,224,3,0,0.4727,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,604,directed_partition,121,3,2,0.4667,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,605,threshold_count,1,3,,0.5453,RAW
heldout_variant,0xA3000000000000A4,random_directed,605,directed_partition,19,2,0,0.5093,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,605,directed_partition,122,2,0,0.5780,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,606,threshold_count,2,3,,0.5207,RAW
heldout_variant,0xA3000000000000A4,random_directed,606,directed_partition,182,3,2,0.4780,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,606,directed_partition,122,2,1,0.4220,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,607,threshold_count,3,3,,0.4907,RAW
heldout_variant,0xA3000000000000A4,random_directed,607,directed_partition,1,2,1,0.4333,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,607,directed_partition,122,3,0,0.4747,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,608,threshold_count,4,3,,0.4313,RAW
heldout_variant,0xA3000000000000A4,random_directed,608,directed_partition,140,2,1,0.4647,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,608,directed_partition,122,3,1,0.4673,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,609,threshold_count,5,3,,0.4287,RAW
heldout_variant,0xA3000000000000A4,random_directed,609,directed_partition,207,2,1,0.4873,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,609,directed_partition,122,3,2,0.4893,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,610,threshold_count,1,2,,0.5920,RAW
heldout_variant,0xA3000000000000A4,random_directed,610,directed_partition,109,3,0,0.4487,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,610,directed_partition,123,2,0,0.4780,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,611,threshold_count,2,2,,0.6020,RAW
heldout_variant,0xA3000000000000A4,random_directed,611,directed_partition,116,3,1,0.4740,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,611,directed_partition,123,2,1,0.5220,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,612,threshold_count,3,2,,0.5620,RAW
heldout_variant,0xA3000000000000A4,random_directed,612,directed_partition,185,2,1,0.4567,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,612,directed_partition,123,3,0,0.4693,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,613,threshold_count,4,2,,0.6107,RAW
heldout_variant,0xA3000000000000A4,random_directed,613,directed_partition,81,2,1,0.4667,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,613,directed_partition,123,3,1,0.4813,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,614,threshold_count,5,2,,0.5747,RAW
heldout_variant,0xA3000000000000A4,random_directed,614,directed_partition,154,2,1,0.4893,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,614,directed_partition,123,3,2,0.4807,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,615,threshold_count,1,3,,0.5453,RAW
heldout_variant,0xA3000000000000A4,random_directed,615,directed_partition,21,3,0,0.4860,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,615,directed_partition,124,2,0,0.5453,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,616,threshold_count,2,3,,0.5207,RAW
heldout_variant,0xA3000000000000A4,random_directed,616,directed_partition,54,3,1,0.4700,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,616,directed_partition,124,2,1,0.4547,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,617,threshold_count,3,3,,0.4907,RAW
heldout_variant,0xA3000000000000A4,random_directed,617,directed_partition,37,3,0,0.4607,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,617,directed_partition,124,3,0,0.4840,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,618,threshold_count,4,3,,0.4313,RAW
heldout_variant,0xA3000000000000A4,random_directed,618,directed_partition,158,2,0,0.5493,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,618,directed_partition,124,3,1,0.4773,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,619,threshold_count,5,3,,0.4287,RAW
heldout_variant,0xA3000000000000A4,random_directed,619,directed_partition,67,2,0,0.5313,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,619,directed_partition,124,3,2,0.4700,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,620,threshold_count,1,2,,0.5920,RAW
heldout_variant,0xA3000000000000A4,random_directed,620,directed_partition,41,2,0,0.6000,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,620,directed_partition,125,2,0,0.4793,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,621,threshold_count,2,2,,0.6020,RAW
heldout_variant,0xA3000000000000A4,random_directed,621,directed_partition,124,2,1,0.4547,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,621,directed_partition,125,2,1,0.5207,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,622,threshold_count,3,2,,0.5620,RAW
heldout_variant,0xA3000000000000A4,random_directed,622,directed_partition,90,2,0,0.5013,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,622,directed_partition,125,3,0,0.4800,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,623,threshold_count,4,2,,0.6107,RAW
heldout_variant,0xA3000000000000A4,random_directed,623,directed_partition,113,3,0,0.5000,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,623,directed_partition,125,3,1,0.4940,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,624,threshold_count,5,2,,0.5747,RAW
heldout_variant,0xA3000000000000A4,random_directed,624,directed_partition,5,2,1,0.5233,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,624,directed_partition,125,3,2,0.4573,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,625,threshold_count,1,3,,0.3913,RAW
heldout_variant,0xA3000000000000A4,random_directed,625,directed_partition,231,2,0,0.5113,RAW
heldout_variant,0xA3000000000000A4,proposed_directed,625,directed_partition,126,2,0,0.4833,RAW
heldout_variant,0xA3000000000000A4,fixed_menu,626,threshold_count,2,3,,0.4573,RAW
heldout_variant,0xA3000000000000A4,random_directed,626,directed_partition,123,2,1,0.5220,RAW
