phase,label,seed,atom_idx,length,agree1,agree2,agree3,flag,extra
phase1,classify,0x6A99B4B1F83ED0EA,831,10,0.281250,0.325893,0.343750,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_rotr+a_popcnt+a_mum+a_bswap
phase1,classify,0x6A99B4B1F83ED0EA,832,10,0.258929,0.330357,0.348214,0,GENUINELY_NON_HUMAN;ops=a_shl+a_shr+a_rotr+a_popcnt+a_bswap
phase1,classify,0x6A99B4B1F83ED0EA,833,10,0.424107,0.482143,0.526786,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_popcnt+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,834,10,0.424107,0.482143,0.526786,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_popcnt+a_mum+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,835,10,0.330357,0.357143,0.397321,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_popcnt+a_mum+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,836,10,0.258929,0.299107,0.500000,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_popcnt+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,837,10,0.250000,0.299107,0.334821,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_rotr+a_mum+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,838,10,0.392857,0.441964,0.477679,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_popcnt+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,839,10,0.352679,0.343750,0.361607,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shl+a_rotr+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,840,10,0.334821,0.477679,0.428571,0,GENUINELY_NON_HUMAN;ops=a_mul+a_shl+a_popcnt+a_mum+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,841,10,0.241071,0.294643,0.321429,0,GENUINELY_NON_HUMAN;ops=a_mul+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,842,10,0.334821,0.321429,0.334821,0,GENUINELY_NON_HUMAN;ops=a_shl+a_popcnt+a_mum+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,843,10,0.330357,0.379464,0.388393,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,844,10,0.348214,0.375000,0.366071,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_mum+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,845,10,0.397321,0.379464,0.370536,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,846,10,0.330357,0.361607,0.375000,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shr+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,847,10,0.334821,0.321429,0.334821,0,GENUINELY_NON_HUMAN;ops=a_shl+a_popcnt+a_mum+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,848,10,0.455357,0.549107,0.629464,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,849,10,0.892857,0.785714,0.687500,0,ALIEN_DECORATIVE;ops=a_and+a_or+a_shl+a_rotr+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,850,11,0.709821,0.620536,0.544643,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_rotr+a_bswap+a_eq+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,851,11,0.709821,0.620536,0.544643,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_rotr+a_bswap+a_sel
phase1,classify,0x6A99B4B1F83ED0EA,852,11,0.258929,0.303571,0.308036,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_rotr+a_popcnt+a_mum+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,853,11,0.294643,0.549107,0.513393,0,GENUINELY_NON_HUMAN;ops=a_shl+a_popcnt+a_mum+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,854,11,0.433036,0.433036,0.446429,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,855,11,0.276786,0.325893,0.357143,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,856,11,0.464286,0.419643,0.397321,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,857,11,0.433036,0.433036,0.446429,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_bswap+a_eq
phase1,classify,0x6A99B4B1F83ED0EA,858,11,0.263393,0.357143,0.388393,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_bswap+a_eq
phase1,classify,0x8D12E6B77894CFF,859,4,0.375000,0.419643,0.455357,0,ALIEN_DECORATIVE;ops=a_mum
phase1,classify,0x8D12E6B77894CFF,860,4,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_rotr+a_popcnt
phase1,classify,0x8D12E6B77894CFF,861,5,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_shr+a_popcnt+a_bswap
phase1,classify,0x8D12E6B77894CFF,862,5,0.696429,0.660714,0.633929,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_sel
phase1,classify,0x8D12E6B77894CFF,863,7,0.379464,0.366071,0.352679,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt
phase1,classify,0x8D12E6B77894CFF,864,7,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shl+a_shr+a_rotr
phase1,classify,0x8D12E6B77894CFF,865,8,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mum
phase1,classify,0x8D12E6B77894CFF,866,8,0.370536,0.437500,0.464286,0,GENUINELY_NON_HUMAN;ops=a_and+a_shl+a_popcnt+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,867,8,0.571429,0.535714,0.500000,0,GENUINELY_NON_HUMAN;ops=a_and+a_mul+a_popcnt+a_sel
phase1,classify,0x8D12E6B77894CFF,868,8,0.473214,0.437500,0.406250,0,GENUINELY_NON_HUMAN;ops=a_mul+a_rotr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,869,8,0.468750,0.540179,0.607143,0,GENUINELY_NON_HUMAN;ops=a_shl+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,870,9,0.312500,0.339286,0.361607,0,GENUINELY_NON_HUMAN;ops=a_or+a_mum+a_bswap+a_eq
phase1,classify,0x8D12E6B77894CFF,871,9,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt
phase1,classify,0x8D12E6B77894CFF,872,9,0.598214,0.522321,0.424107,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt
phase1,classify,0x8D12E6B77894CFF,873,9,0.495536,0.611607,0.683036,0,GENUINELY_NON_HUMAN;ops=a_or+a_rotr+a_popcnt+a_mum+a_bswap
phase1,classify,0x8D12E6B77894CFF,874,10,0.308036,0.370536,0.343750,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_mul+a_shr+a_popcnt
phase1,classify,0x8D12E6B77894CFF,875,10,0.571429,0.633929,0.687500,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_popcnt+a_mum
phase1,classify,0x8D12E6B77894CFF,876,10,0.379464,0.366071,0.352679,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_popcnt
phase1,classify,0x8D12E6B77894CFF,877,10,0.370536,0.437500,0.464286,0,GENUINELY_NON_HUMAN;ops=a_or+a_popcnt+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,878,10,0.575893,0.678571,0.776786,0,GENUINELY_NON_HUMAN;ops=a_and+a_mul+a_shl+a_rotr+a_popcnt+a_sel
phase1,classify,0x8D12E6B77894CFF,879,10,0.397321,0.468750,0.504464,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_shr+a_popcnt+a_bswap+a_eq
phase1,classify,0x8D12E6B77894CFF,880,11,0.571429,0.535714,0.500000,0,GENUINELY_NON_HUMAN;ops=a_and+a_mul+a_rotr+a_popcnt+a_sel
phase1,classify,0x8D12E6B77894CFF,881,11,0.281250,0.321429,0.352679,0,GENUINELY_NON_HUMAN;ops=a_and+a_mul+a_rotr+a_popcnt+a_sel
phase1,classify,0x8D12E6B77894CFF,882,12,0.522321,0.584821,0.602679,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_rotr+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,883,12,0.370536,0.437500,0.464286,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,884,12,0.571429,0.535714,0.500000,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_rotr+a_popcnt+a_sel
phase1,classify,0x8D12E6B77894CFF,885,12,0.316964,0.352679,0.375000,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_rotr+a_popcnt+a_sel
phase1,classify,0x8D12E6B77894CFF,886,12,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_rotr+a_popcnt+a_eq
phase1,classify,0x8D12E6B77894CFF,887,12,0.544643,0.482143,0.415179,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt+a_bswap
phase1,classify,0x8D12E6B77894CFF,888,12,0.566964,0.491071,0.415179,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt+a_bswap
phase1,classify,0x8D12E6B77894CFF,889,12,0.352679,0.424107,0.379464,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,890,13,0.361607,0.308036,0.330357,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt+a_bswap
phase1,classify,0x8D12E6B77894CFF,891,13,0.267857,0.357143,0.343750,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt+a_bswap+a_sel
phase1,classify,0x8D12E6B77894CFF,892,13,0.566964,0.491071,0.415179,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_popcnt+a_bswap
phase1,classify,0x8D12E6B77894CFF,893,14,0.334821,0.361607,0.383929,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_rotr+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,894,14,0.276786,0.334821,0.366071,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_rotr+a_bswap+a_eq
phase1,classify,0x8D12E6B77894CFF,895,14,0.566964,0.491071,0.415179,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt+a_bswap
phase1,classify,0x8D12E6B77894CFF,896,14,0.718750,0.633929,0.540179,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt+a_bswap
phase1,classify,0x8D12E6B77894CFF,897,14,0.566964,0.491071,0.415179,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt+a_bswap
phase1,classify,0x8D12E6B77894CFF,898,14,0.736607,0.638393,0.558036,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_popcnt+a_bswap
phase1,classify,0x8D12E6B77894CFF,899,14,0.299107,0.312500,0.357143,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_rotr+a_popcnt+a_bswap
phase1,classify,0x8D12E6B77894CFF,900,14,0.633929,0.535714,0.450893,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_popcnt+a_mum+a_bswap
phase1,classify,0x8D12E6B77894CFF,901,15,0.459821,0.580357,0.674107,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_rotr+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,902,15,0.321429,0.352679,0.348214,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shl+a_popcnt+a_bswap
phase1,classify,0x8D12E6B77894CFF,903,15,0.281250,0.308036,0.325893,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,904,15,0.339286,0.482143,0.397321,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_popcnt+a_bswap
phase1,classify,0x8D12E6B77894CFF,905,15,0.352679,0.424107,0.379464,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_rotr+a_eq
phase1,classify,0x8D12E6B77894CFF,906,16,0.450893,0.446429,0.433036,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_rotr+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,907,16,0.500000,0.562500,0.602679,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_rotr+a_popcnt+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,908,16,0.473214,0.549107,0.616071,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,909,16,0.513393,0.455357,0.383929,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_popcnt+a_mum+a_bswap
phase1,classify,0x8D12E6B77894CFF,910,16,0.290179,0.602679,0.513393,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_rotr+a_popcnt+a_bswap
phase1,classify,0x8D12E6B77894CFF,911,17,0.500000,0.562500,0.602679,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_rotr+a_popcnt+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,912,17,0.500000,0.562500,0.602679,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_rotr+a_popcnt+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,913,17,0.500000,0.562500,0.602679,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_rotr+a_popcnt+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,914,17,0.361607,0.468750,0.549107,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,915,17,0.589286,0.687500,0.727679,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_rotr+a_popcnt+a_bswap+a_eq
phase1,classify,0x8D12E6B77894CFF,916,17,0.500000,0.562500,0.602679,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,917,17,0.361607,0.468750,0.549107,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,918,17,0.589286,0.687500,0.727679,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_rotr+a_popcnt+a_bswap+a_eq
phase1,classify,0x8D12E6B77894CFF,919,17,0.281250,0.308036,0.325893,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,920,17,0.450893,0.446429,0.433036,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,921,18,0.223214,0.334821,0.392857,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shl+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,922,18,0.468750,0.450893,0.424107,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_rotr+a_popcnt+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,923,18,0.223214,0.334821,0.392857,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_mul+a_popcnt+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,924,18,0.477679,0.535714,0.580357,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,925,18,0.455357,0.544643,0.571429,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_popcnt+a_mum+a_bswap
phase1,classify,0x8D12E6B77894CFF,926,18,0.325893,0.370536,0.401786,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_mul+a_popcnt+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,927,18,0.303571,0.303571,0.316964,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,928,18,0.455357,0.544643,0.571429,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_popcnt+a_mum+a_bswap
phase1,classify,0x8D12E6B77894CFF,929,19,0.352679,0.334821,0.334821,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_rotr+a_popcnt+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,930,19,0.276786,0.308036,0.352679,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shl+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,931,19,0.263393,0.312500,0.361607,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shl+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,932,19,0.343750,0.392857,0.441964,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x8D12E6B77894CFF,933,19,0.500000,0.616071,0.705357,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_popcnt+a_mum+a_bswap
phase1,classify,0xA708A824F6D3C914,934,5,0.424107,0.491071,0.508929,0,GENUINELY_NON_HUMAN;ops=a_and+a_rotr+a_popcnt
phase1,classify,0xA708A824F6D3C914,935,6,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_sel
phase1,classify,0xA708A824F6D3C914,936,6,0.526786,0.508929,0.468750,0,GENUINELY_NON_HUMAN;ops=a_mul+a_rotr+a_popcnt
phase1,classify,0xA708A824F6D3C914,937,7,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shr+a_popcnt+a_eq
phase1,classify,0xA708A824F6D3C914,938,7,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_sub+a_shr+a_sel
phase1,classify,0xA708A824F6D3C914,939,7,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_sub+a_shr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,940,7,0.334821,0.375000,0.370536,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,941,7,0.526786,0.459821,0.419643,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_rotr+a_bswap
phase1,classify,0xA708A824F6D3C914,942,7,0.281250,0.303571,0.339286,0,GENUINELY_NON_HUMAN;ops=a_or+a_rotr+a_mum+a_bswap
phase1,classify,0xA708A824F6D3C914,943,7,0.334821,0.321429,0.366071,0,GENUINELY_NON_HUMAN;ops=a_or+a_mum+a_bswap
phase1,classify,0xA708A824F6D3C914,944,7,0.343750,0.424107,0.500000,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt+a_mum+a_eq
phase1,classify,0xA708A824F6D3C914,945,7,0.526786,0.508929,0.468750,0,GENUINELY_NON_HUMAN;ops=a_mul+a_rotr+a_popcnt
phase1,classify,0xA708A824F6D3C914,946,7,0.276786,0.294643,0.325893,0,GENUINELY_NON_HUMAN;ops=a_mul+a_rotr+a_popcnt+a_eq
phase1,classify,0xA708A824F6D3C914,947,7,0.370536,0.325893,0.343750,0,GENUINELY_NON_HUMAN;ops=a_shl+a_popcnt+a_bswap
phase1,classify,0xA708A824F6D3C914,948,8,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_sub+a_shr+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,949,8,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_sub+a_shr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,950,8,0.468750,0.589286,0.665179,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_mum
phase1,classify,0xA708A824F6D3C914,951,8,0.232143,0.294643,0.357143,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shr+a_bswap+a_eq
phase1,classify,0xA708A824F6D3C914,952,9,0.397321,0.468750,0.504464,0,GENUINELY_NON_HUMAN;ops=a_rotr+a_mum+a_eq
phase1,classify,0xA708A824F6D3C914,953,9,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_or+a_sub+a_shr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,954,9,0.549107,0.549107,0.544643,0,GENUINELY_NON_HUMAN;ops=a_mul+a_shl+a_shr+a_mum
phase1,classify,0xA708A824F6D3C914,955,9,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_mul+a_rotr+a_mum+a_eq
phase1,classify,0xA708A824F6D3C914,956,9,0.263393,0.357143,0.388393,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,957,9,0.272321,0.281250,0.352679,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,958,9,0.267857,0.294643,0.339286,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,959,9,0.397321,0.468750,0.504464,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shr+a_popcnt+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,960,9,0.299107,0.361607,0.330357,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_mul+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,961,9,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_sub+a_shr+a_mum+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,962,10,0.334821,0.397321,0.437500,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shr+a_rotr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,963,10,0.357143,0.415179,0.459821,0,GENUINELY_NON_HUMAN;ops=a_mul+a_rotr+a_mum+a_bswap+a_eq
phase1,classify,0xA708A824F6D3C914,964,10,0.370536,0.437500,0.464286,0,GENUINELY_NON_HUMAN;ops=a_and+a_mul+a_rotr+a_popcnt+a_bswap+a_eq
phase1,classify,0xA708A824F6D3C914,965,10,0.263393,0.308036,0.316964,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,966,10,0.312500,0.308036,0.366071,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,967,10,0.433036,0.415179,0.406250,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_mum+a_sel
phase1,classify,0xA708A824F6D3C914,968,10,0.272321,0.281250,0.352679,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shr+a_bswap+a_eq
phase1,classify,0xA708A824F6D3C914,969,10,0.892857,0.785714,0.687500,0,ALIEN_DECORATIVE;ops=a_and+a_sub+a_mul+a_shr
phase1,classify,0xA708A824F6D3C914,970,10,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_sub+a_shl+a_shr+a_sel
phase1,classify,0xA708A824F6D3C914,971,10,0.500000,0.575893,0.616071,0,GENUINELY_NON_HUMAN;ops=a_mul+a_shl+a_shr+a_rotr+a_mum+a_eq
phase1,classify,0xA708A824F6D3C914,972,10,0.437500,0.415179,0.366071,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shl+a_sel
phase1,classify,0xA708A824F6D3C914,973,10,0.357143,0.415179,0.459821,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,974,10,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_sub+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,975,10,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_sub+a_shr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,976,10,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_or+a_sub+a_mul+a_shr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,977,10,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_sub+a_shl+a_shr+a_sel
phase1,classify,0xA708A824F6D3C914,978,10,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_sub+a_mul+a_shr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,979,10,0.348214,0.330357,0.375000,0,GENUINELY_NON_HUMAN;ops=a_and+a_mul+a_shl+a_shr+a_rotr+a_popcnt+a_mum+a_sel
phase1,classify,0xA708A824F6D3C914,980,10,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_sub+a_mul+a_shr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,981,10,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_sub+a_mul+a_shr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,982,10,0.348214,0.330357,0.375000,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_rotr+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,983,11,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_sub+a_shl+a_shr+a_rotr+a_bswap+a_sel
phase1,classify,0xA708A824F6D3C914,984,11,0.263393,0.308036,0.316964,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,985,11,0.303571,0.366071,0.397321,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,986,11,0.263393,0.308036,0.316964,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_bswap+a_eq+a_sel
phase1,classify,0xA708A824F6D3C914,987,11,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_sub+a_shl+a_shr+a_rotr+a_bswap+a_sel
