N,method,evals,best_E,best_F
44,memetic_burst,148893193,122,7.934426
44,memetic_burst,148901116,122,7.934426
44,memetic_burst,148914321,122,7.934426
44,memetic_burst,148922244,122,7.934426
44,memetic_burst,148924885,122,7.934426
44,memetic_burst,148946013,122,7.934426
44,memetic_burst,148951295,122,7.934426
44,memetic_burst,148956577,122,7.934426
44,memetic_burst,148972423,122,7.934426
44,memetic_burst,148993551,122,7.934426
44,memetic_burst,149001474,122,7.934426
44,memetic_burst,149017320,490,1.975510
44,memetic_burst,149017408,382,2.534031
44,memetic_burst,149017496,330,2.933333
44,memetic_burst,149017584,310,3.122581
44,memetic_burst,149017672,286,3.384615
44,memetic_burst,149017760,258,3.751938
44,memetic_burst,149017848,214,4.523364
44,memetic_burst,149022602,122,7.934426
44,memetic_burst,149025243,618,1.566343
44,memetic_burst,149025331,498,1.943775
44,memetic_burst,149025419,390,2.482051
44,memetic_burst,149025507,338,2.863905
44,memetic_burst,149025595,310,3.122581
44,memetic_burst,149025683,286,3.384615
44,memetic_burst,149025947,266,3.639098
44,memetic_burst,149026475,242,4.000000
44,memetic_burst,149027619,226,4.283186
44,memetic_burst,149056935,122,7.934426
44,memetic_burst,149059576,122,7.934426
44,memetic_burst,149070140,122,7.934426
44,memetic_burst,149085986,122,7.934426
44,memetic_burst,149091268,122,7.934426
44,memetic_burst,149107114,122,7.934426
44,memetic_burst,149109755,122,7.934426
44,memetic_burst,149115037,122,7.934426
44,memetic_burst,149122960,122,7.934426
44,memetic_burst,149138806,122,7.934426
44,memetic_burst,149149370,122,7.934426
44,memetic_burst,149152011,122,7.934426
44,memetic_burst,149159934,122,7.934426
44,memetic_burst,149191626,122,7.934426
44,memetic_burst,149202190,122,7.934426
44,memetic_burst,149223318,122,7.934426
44,memetic_burst,149239164,530,1.826415
44,memetic_burst,149239252,386,2.507772
44,memetic_burst,149239340,294,3.292517
44,memetic_burst,149239516,290,3.337931
44,memetic_burst,149240044,274,3.532847
44,memetic_burst,149240132,262,3.694656
44,memetic_burst,149240220,234,4.136752
44,memetic_burst,149240308,230,4.208696
44,memetic_burst,149241012,198,4.888889
44,memetic_burst,149247087,478,2.025105
44,memetic_burst,149247175,406,2.384236
44,memetic_burst,149247263,362,2.674033
44,memetic_burst,149247351,350,2.765714
44,memetic_burst,149247439,314,3.082803
44,memetic_burst,149247527,302,3.205298
44,memetic_burst,149247615,278,3.482014
44,memetic_burst,149247703,218,4.440367
44,memetic_burst,149257651,122,7.934426
44,memetic_burst,149262933,122,7.934426
44,memetic_burst,149265574,122,7.934426
44,memetic_burst,149268215,122,7.934426
44,memetic_burst,149273497,122,7.934426
44,memetic_burst,149294625,122,7.934426
44,memetic_burst,149297266,122,7.934426
44,memetic_burst,149310471,122,7.934426
44,memetic_burst,149321035,122,7.934426
44,memetic_burst,149326317,122,7.934426
44,memetic_burst,149339522,122,7.934426
44,memetic_burst,149355368,122,7.934426
44,memetic_burst,149365932,122,7.934426
44,memetic_burst,149389701,122,7.934426
44,memetic_burst,149402906,122,7.934426
44,memetic_burst,149416111,122,7.934426
44,memetic_burst,149418752,122,7.934426
44,memetic_burst,149424034,122,7.934426
44,memetic_burst,149453085,406,2.384236
44,memetic_burst,149453173,354,2.734463
44,memetic_burst,149453261,294,3.292517
44,memetic_burst,149453349,266,3.639098
44,memetic_burst,149453437,246,3.934959
44,memetic_burst,149453701,226,4.283186
44,memetic_burst,149461008,426,2.272300
44,memetic_burst,149461096,326,2.969325
44,memetic_burst,149461184,314,3.082803
44,memetic_burst,149461360,290,3.337931
44,memetic_burst,149461448,226,4.283186
44,memetic_burst,149466290,122,7.934426
44,memetic_burst,149484777,122,7.934426
44,memetic_burst,149492700,122,7.934426
44,memetic_burst,149495341,122,7.934426
44,memetic_burst,149521751,122,7.934426
44,memetic_burst,149527033,122,7.934426
44,memetic_burst,149548161,122,7.934426
44,memetic_burst,149550802,122,7.934426
44,memetic_burst,149558725,122,7.934426
44,memetic_burst,149561366,122,7.934426
44,memetic_burst,149574571,122,7.934426
44,memetic_burst,149587776,122,7.934426
44,memetic_burst,149598340,122,7.934426
44,memetic_burst,149603622,122,7.934426
44,memetic_burst,149619468,122,7.934426
44,memetic_burst,149640596,122,7.934426
44,memetic_burst,149656442,566,1.710247
44,memetic_burst,149656530,406,2.384236
44,memetic_burst,149656618,350,2.765714
44,memetic_burst,149656706,298,3.248322
44,memetic_burst,149656794,294,3.292517
44,memetic_burst,149656970,262,3.694656
44,memetic_burst,149657586,250,3.872000
44,memetic_burst,149658378,230,4.208696
44,memetic_burst,149659083,122,7.934426
44,memetic_burst,149672288,538,1.799257
44,memetic_burst,149672376,354,2.734463
44,memetic_burst,149672464,306,3.163399
44,memetic_burst,149672552,206,4.699029
44,memetic_burst,149685493,122,7.934426
44,memetic_burst,149706621,122,7.934426
44,memetic_burst,149730390,122,7.934426
44,memetic_burst,149740954,122,7.934426
44,memetic_burst,149746236,122,7.934426
44,memetic_burst,149748877,122,7.934426
44,memetic_burst,149764723,122,7.934426
44,memetic_burst,149799056,122,7.934426
44,memetic_burst,149812261,122,7.934426
44,memetic_burst,149825466,122,7.934426
44,memetic_burst,149828107,122,7.934426
44,memetic_burst,149854517,122,7.934426
44,memetic_burst,149880927,502,1.928287
44,memetic_burst,149881015,366,2.644809
44,memetic_burst,149881103,322,3.006211
44,memetic_burst,149881191,306,3.163399
44,memetic_burst,149881279,302,3.205298
44,memetic_burst,149881367,274,3.532847
44,memetic_burst,149881455,270,3.585185
44,memetic_burst,149881543,250,3.872000
44,memetic_burst,149881807,222,4.360360
44,memetic_burst,149881895,202,4.792079
44,memetic_burst,149883568,954,1.014675
44,memetic_burst,149883656,498,1.943775
44,memetic_burst,149883744,350,2.765714
44,memetic_burst,149883832,306,3.163399
44,memetic_burst,149883920,302,3.205298
44,memetic_burst,149884096,262,3.694656
44,memetic_burst,149884184,210,4.609524
44,memetic_burst,149891491,122,7.934426
44,memetic_burst,149904696,122,7.934426
44,memetic_burst,149915260,122,7.934426
44,memetic_burst,149923183,122,7.934426
44,memetic_burst,149957516,122,7.934426
44,memetic_burst,149962798,122,7.934426
44,memetic_burst,149999772,122,7.934426
44,memetic_burst,150002413,122,7.934426
44,memetic_burst,150010336,122,7.934426
44,memetic_burst,150012977,122,7.934426
44,memetic_burst,150015618,122,7.934426
44,memetic_burst,150020900,122,7.934426
44,memetic_burst,150023541,122,7.934426
44,memetic_burst,150031464,122,7.934426
44,memetic_burst,150060515,122,7.934426
44,memetic_burst,150076361,478,2.025105
44,memetic_burst,150076449,386,2.507772
44,memetic_burst,150076537,298,3.248322
44,memetic_burst,150076625,294,3.292517
44,memetic_burst,150077065,262,3.694656
44,memetic_burst,150077153,218,4.440367
44,memetic_burst,150077417,170,5.694118
44,memetic_burst,150086925,122,7.934426
44,memetic_burst,150089566,122,7.934426
44,memetic_burst,150094848,402,2.407960
44,memetic_burst,150094936,326,2.969325
44,memetic_burst,150095024,306,3.163399
44,memetic_burst,150095112,262,3.694656
44,memetic_burst,150095552,234,4.136752
44,memetic_burst,150095904,226,4.283186
44,memetic_burst,150096168,222,4.360360
44,memetic_burst,150102771,122,7.934426
44,memetic_burst,150110694,122,7.934426
44,memetic_burst,150118617,122,7.934426
44,memetic_burst,150134463,122,7.934426
44,memetic_burst,150139745,122,7.934426
44,memetic_burst,150182001,122,7.934426
44,memetic_burst,150200488,122,7.934426
44,memetic_burst,150205770,122,7.934426
44,memetic_burst,150213693,122,7.934426
44,memetic_burst,150226898,122,7.934426
44,memetic_burst,150232180,122,7.934426
44,memetic_burst,150242744,122,7.934426
44,memetic_burst,150258590,122,7.934426
44,memetic_burst,150261231,122,7.934426
44,memetic_burst,150266513,122,7.934426
44,memetic_burst,150271795,122,7.934426
44,memetic_burst,150287641,538,1.799257
44,memetic_burst,150287729,398,2.432161
44,memetic_burst,150287817,322,3.006211
44,memetic_burst,150287905,258,3.751938
44,memetic_burst,150288345,254,3.811024
44,memetic_burst,150288433,218,4.440367
44,memetic_burst,150295564,122,7.934426
44,memetic_burst,150298205,122,7.934426
44,memetic_burst,150300846,610,1.586885
44,memetic_burst,150300934,378,2.560847
44,memetic_burst,150301022,342,2.830409
44,memetic_burst,150301110,306,3.163399
44,memetic_burst,150301198,294,3.292517
44,memetic_burst,150301286,282,3.432624
44,memetic_burst,150301462,266,3.639098
44,memetic_burst,150301550,262,3.694656
44,memetic_burst,150301638,250,3.872000
44,memetic_burst,150301902,246,3.934959
44,memetic_burst,150302166,210,4.609524
44,memetic_burst,150303487,122,7.934426
44,memetic_burst,150311410,122,7.934426
44,memetic_burst,150327256,122,7.934426
44,memetic_burst,150340461,122,7.934426
44,memetic_burst,150343102,122,7.934426
44,memetic_burst,150358948,122,7.934426
44,memetic_burst,150372153,122,7.934426
44,memetic_burst,150377435,122,7.934426
44,memetic_burst,150395922,122,7.934426
44,memetic_burst,150411768,122,7.934426
44,memetic_burst,150419691,122,7.934426
44,memetic_burst,150422332,122,7.934426
44,memetic_burst,150424973,122,7.934426
44,memetic_burst,150430255,122,7.934426
44,memetic_burst,150432896,122,7.934426
44,memetic_burst,150435537,122,7.934426
44,memetic_burst,150448742,122,7.934426
44,memetic_burst,150451383,122,7.934426
44,memetic_burst,150456665,122,7.934426
44,memetic_burst,150459306,122,7.934426
44,memetic_burst,150464588,122,7.934426
44,memetic_burst,150472511,122,7.934426
44,memetic_burst,150496280,530,1.826415
44,memetic_burst,150496368,414,2.338164
44,memetic_burst,150496456,362,2.674033
44,memetic_burst,150496544,342,2.830409
44,memetic_burst,150496632,314,3.082803
44,memetic_burst,150496720,262,3.694656
44,memetic_burst,150496808,242,4.000000
44,memetic_burst,150497072,222,4.360360
44,memetic_burst,150498921,122,7.934426
44,memetic_burst,150504203,522,1.854406
44,memetic_burst,150504291,422,2.293839
44,memetic_burst,150504379,358,2.703911
44,memetic_burst,150504467,334,2.898204
44,memetic_burst,150504555,282,3.432624
44,memetic_burst,150504643,278,3.482014
44,memetic_burst,150504907,266,3.639098
44,memetic_burst,150504995,230,4.208696
44,memetic_burst,150505435,226,4.283186
44,memetic_burst,150522690,122,7.934426
44,memetic_burst,150533254,122,7.934426
44,memetic_burst,150535895,122,7.934426
44,memetic_burst,150538536,122,7.934426
44,memetic_burst,150609843,122,7.934426
44,memetic_burst,150615125,122,7.934426
44,memetic_burst,150623048,122,7.934426
44,memetic_burst,150628330,122,7.934426
44,memetic_burst,150638894,122,7.934426
44,memetic_burst,150641535,122,7.934426
44,memetic_burst,150649458,122,7.934426
44,memetic_burst,150665304,122,7.934426
44,memetic_burst,150670586,122,7.934426
44,memetic_burst,150675868,122,7.934426
44,memetic_burst,150683791,122,7.934426
44,memetic_burst,150691714,122,7.934426
44,memetic_burst,150699637,122,7.934426
44,memetic_burst,150707560,866,1.117783
44,memetic_burst,150707648,610,1.586885
44,memetic_burst,150707736,426,2.272300
44,memetic_burst,150707824,354,2.734463
44,memetic_burst,150707912,318,3.044025
44,memetic_burst,150708000,250,3.872000
44,memetic_burst,150709320,242,4.000000
44,memetic_burst,150709760,230,4.208696
44,memetic_burst,150709848,218,4.440367
44,memetic_burst,150709936,198,4.888889
44,memetic_burst,150728688,446,2.170404
44,memetic_burst,150728776,390,2.482051
44,memetic_burst,150728864,334,2.898204
44,memetic_burst,150728952,314,3.082803
44,memetic_burst,150729040,302,3.205298
44,memetic_burst,150729480,278,3.482014
44,memetic_burst,150729744,274,3.532847
44,memetic_burst,150730008,254,3.811024
44,memetic_burst,150730184,210,4.609524
44,memetic_burst,150733970,122,7.934426
44,memetic_burst,150752457,122,7.934426
44,memetic_burst,150760380,122,7.934426
44,memetic_burst,150826405,122,7.934426
44,memetic_burst,150866020,122,7.934426
44,memetic_burst,150905635,122,7.934426
44,memetic_burst,150921481,522,1.854406
44,memetic_burst,150921569,402,2.407960
44,memetic_burst,150921657,338,2.863905
44,memetic_burst,150921833,290,3.337931
44,memetic_burst,150922009,286,3.384615
44,memetic_burst,150922097,282,3.432624
44,memetic_burst,150922185,262,3.694656
44,memetic_burst,150922537,254,3.811024
44,memetic_burst,150922801,242,4.000000
44,memetic_burst,150923329,218,4.440367
44,memetic_burst,150939968,406,2.384236
44,memetic_burst,150940056,302,3.205298
44,memetic_burst,150940408,278,3.482014
44,memetic_burst,150940848,274,3.532847
44,memetic_burst,150941024,210,4.609524
44,memetic_burst,150947891,122,7.934426
44,memetic_burst,150958455,122,7.934426
44,memetic_burst,150966378,122,7.934426
44,memetic_burst,150976942,122,7.934426
44,memetic_burst,150987506,122,7.934426
44,memetic_burst,151011275,122,7.934426
44,memetic_burst,151013916,122,7.934426
44,memetic_burst,151024480,122,7.934426
44,memetic_burst,151027121,122,7.934426
44,memetic_burst,151053531,122,7.934426
44,memetic_burst,151058813,122,7.934426
44,memetic_burst,151064095,122,7.934426
44,memetic_burst,151066736,122,7.934426
44,memetic_burst,151087864,122,7.934426
44,memetic_burst,151106351,122,7.934426
44,memetic_burst,151119556,122,7.934426
44,memetic_burst,151148607,482,2.008299
44,memetic_burst,151148695,362,2.674033
44,memetic_burst,151148783,326,2.969325
44,memetic_burst,151148871,258,3.751938
44,memetic_burst,151149047,234,4.136752
44,memetic_burst,151149751,218,4.440367
44,memetic_burst,151150015,206,4.699029
44,memetic_burst,151151248,578,1.674740
44,memetic_burst,151151336,446,2.170404
44,memetic_burst,151151424,350,2.765714
44,memetic_burst,151151512,314,3.082803
44,memetic_burst,151151600,286,3.384615
44,memetic_burst,151151688,274,3.532847
44,memetic_burst,151151776,262,3.694656
44,memetic_burst,151152216,258,3.751938
44,memetic_burst,151153272,214,4.523364
44,memetic_burst,151156530,122,7.934426
44,memetic_burst,151159171,122,7.934426
44,memetic_burst,151164453,122,7.934426
44,memetic_burst,151169735,122,7.934426
44,memetic_burst,151172376,122,7.934426
44,memetic_burst,151201427,122,7.934426
44,memetic_burst,151235760,122,7.934426
44,memetic_burst,151270093,122,7.934426
44,memetic_burst,151275375,122,7.934426
44,memetic_burst,151293862,122,7.934426
44,memetic_burst,151299144,122,7.934426
44,memetic_burst,151307067,122,7.934426
44,memetic_burst,151333477,122,7.934426
44,memetic_burst,151344041,626,1.546326
44,memetic_burst,151344129,442,2.190045
44,memetic_burst,151344217,394,2.456853
44,memetic_burst,151344305,326,2.969325
44,memetic_burst,151344393,298,3.248322
44,memetic_burst,151344481,262,3.694656
44,memetic_burst,151344657,234,4.136752
44,memetic_burst,151345889,218,4.440367
44,memetic_burst,151351964,546,1.772894
44,memetic_burst,151352052,378,2.560847
44,memetic_burst,151352140,318,3.044025
44,memetic_burst,151352228,282,3.432624
44,memetic_burst,151352316,246,3.934959
44,memetic_burst,151352404,210,4.609524
44,memetic_burst,151359887,122,7.934426
44,memetic_burst,151375733,122,7.934426
44,memetic_burst,151383656,122,7.934426
44,memetic_burst,151394220,122,7.934426
44,memetic_burst,151402143,122,7.934426
44,memetic_burst,151412707,122,7.934426
44,memetic_burst,151415348,122,7.934426
44,memetic_burst,151423271,122,7.934426
44,memetic_burst,151447040,122,7.934426
44,memetic_burst,151462886,122,7.934426
44,memetic_burst,151489296,122,7.934426
44,memetic_burst,151494578,122,7.934426
44,memetic_burst,151502501,122,7.934426
44,memetic_burst,151515706,122,7.934426
44,memetic_burst,151528911,122,7.934426
44,memetic_burst,151536834,122,7.934426
44,memetic_burst,151544757,122,7.934426
44,memetic_burst,151547398,122,7.934426
44,memetic_burst,151563244,686,1.411079
44,memetic_burst,151563332,374,2.588235
44,memetic_burst,151563420,294,3.292517
44,memetic_burst,151563772,270,3.585185
44,memetic_burst,151564036,266,3.639098
44,memetic_burst,151564300,254,3.811024
44,memetic_burst,151565708,246,3.934959
44,memetic_burst,151565796,242,4.000000
44,memetic_burst,151573808,386,2.507772
44,memetic_burst,151573896,354,2.734463
44,memetic_burst,151573984,278,3.482014
44,memetic_burst,151574072,258,3.751938
44,memetic_burst,151574160,238,4.067227
44,memetic_burst,151575480,218,4.440367
44,memetic_burst,151579090,122,7.934426
44,memetic_burst,151581731,122,7.934426
44,memetic_burst,151592295,122,7.934426
44,memetic_burst,151597577,122,7.934426
44,memetic_burst,151605500,122,7.934426
44,memetic_burst,151621346,122,7.934426
44,memetic_burst,151650397,122,7.934426
44,memetic_burst,151653038,122,7.934426
44,memetic_burst,151660961,122,7.934426
44,memetic_burst,151674166,122,7.934426
44,memetic_burst,151690012,122,7.934426
44,memetic_burst,151697935,122,7.934426
44,memetic_burst,151711140,122,7.934426
44,memetic_burst,151729627,122,7.934426
44,memetic_burst,151758678,122,7.934426
44,memetic_burst,151774524,538,1.799257
44,memetic_burst,151774612,414,2.338164
44,memetic_burst,151774700,346,2.797688
44,memetic_burst,151774788,326,2.969325
44,memetic_burst,151774876,306,3.163399
44,memetic_burst,151774964,270,3.585185
44,memetic_burst,151775316,262,3.694656
44,memetic_burst,151775844,250,3.872000
44,memetic_burst,151776548,230,4.208696
44,memetic_burst,151779806,414,2.338164
44,memetic_burst,151779894,354,2.734463
