cell_id,target,D,draw_id,N,members_per_fam,active_mask,aim,e_total,evals_actual,repr_score,reach_score,certified_solve,best_test_acc,has_req
4801,7,5,1,20,4,61,0.00,60,52,0.5867,0.5400,false,0.7700,false
4802,7,5,1,20,4,61,0.00,240,232,0.5867,0.5400,false,0.7700,false
4803,7,5,1,20,4,61,0.00,240,132,0.5867,0.5400,false,0.7700,false
4804,7,5,1,20,4,61,0.00,960,376,0.5867,0.5333,false,0.7667,false
4805,7,5,1,20,4,61,0.00,960,656,0.5867,0.5400,false,0.7700,false
4806,7,5,1,20,4,61,0.25,60,52,0.5867,0.5400,false,0.7700,false
4807,7,5,1,20,4,61,0.25,60,52,0.5867,0.5400,false,0.7700,false
4808,7,5,1,20,4,61,0.25,240,192,0.5867,0.5400,false,0.7700,false
4809,7,5,1,20,4,61,0.25,240,200,0.5867,0.5333,false,0.7667,false
4810,7,5,1,20,4,61,0.25,960,536,0.5867,0.5400,false,0.7700,false
4811,7,5,1,20,4,61,0.25,960,664,0.5867,0.5400,false,0.7700,false
4812,7,5,1,20,4,61,0.50,60,52,0.5867,0.5333,false,0.7667,false
4813,7,5,1,20,4,61,0.50,60,52,0.5867,0.5333,false,0.7667,false
4814,7,5,1,20,4,61,0.50,240,232,0.5867,0.5400,false,0.7700,false
4815,7,5,1,20,4,61,0.50,240,236,0.5867,0.5400,false,0.7700,false
4816,7,5,1,20,4,61,0.50,960,520,0.5867,0.5400,false,0.7700,false
4817,7,5,1,20,4,61,0.50,960,612,0.5867,0.5400,false,0.7700,false
4818,7,5,1,20,4,61,0.75,60,56,0.5867,0.5400,false,0.7700,false
4819,7,5,1,20,4,61,0.75,60,52,0.5867,0.5333,false,0.7667,false
4820,7,5,1,20,4,61,0.75,240,236,0.5867,0.5400,false,0.7700,false
4821,7,5,1,20,4,61,0.75,240,236,0.5867,0.5467,false,0.7733,false
4822,7,5,1,20,4,61,0.75,960,792,0.5867,0.5400,false,0.7700,false
4823,7,5,1,20,4,61,0.75,960,792,0.5867,0.5400,false,0.7700,false
4824,7,5,1,20,4,61,1.00,60,52,0.5867,0.5467,false,0.7733,false
4825,7,5,1,20,4,61,1.00,60,52,0.5867,0.5400,false,0.7700,false
4826,7,5,1,20,4,61,1.00,240,228,0.5867,0.5400,false,0.7700,false
4827,7,5,1,20,4,61,1.00,240,228,0.5867,0.5400,false,0.7700,false
4828,7,5,1,20,4,61,1.00,960,768,0.5867,0.5333,false,0.7667,false
4829,7,5,1,20,4,61,1.00,960,768,0.5867,0.5400,false,0.7700,false
4830,8,5,1,20,4,61,0.00,60,52,0.8733,0.8733,false,0.9367,false
4831,8,5,1,20,4,61,0.00,60,52,0.8733,0.8733,false,0.9367,false
4832,8,5,1,20,4,61,0.00,240,232,0.8733,0.8733,false,0.9367,false
4833,8,5,1,20,4,61,0.00,240,228,0.8733,0.8733,false,0.9367,false
4834,8,5,1,20,4,61,0.00,960,488,0.8733,0.8733,false,0.9367,false
4835,8,5,1,20,4,61,0.00,960,268,0.8733,0.8733,false,0.9367,false
4836,8,5,1,20,4,61,0.25,60,52,0.8733,0.8733,false,0.9367,false
4837,8,5,1,20,4,61,0.25,60,52,0.8733,0.8733,false,0.9367,false
4838,8,5,1,20,4,61,0.25,240,232,0.8733,0.8733,false,0.9367,false
4839,8,5,1,20,4,61,0.25,240,236,0.8733,0.8733,false,0.9367,false
4840,8,5,1,20,4,61,0.25,960,356,0.8733,0.8733,false,0.9367,false
4841,8,5,1,20,4,61,0.25,960,724,0.8733,0.8733,false,0.9367,false
4842,8,5,1,20,4,61,0.50,60,56,0.8733,0.8733,false,0.9367,false
4843,8,5,1,20,4,61,0.50,60,56,0.8733,0.8733,false,0.9367,false
4844,8,5,1,20,4,61,0.50,240,232,0.8733,0.8733,false,0.9367,false
4845,8,5,1,20,4,61,0.50,240,236,0.8733,0.8733,false,0.9367,false
4846,8,5,1,20,4,61,0.50,960,492,0.8733,0.8733,false,0.9367,false
4847,8,5,1,20,4,61,0.50,960,852,0.8733,0.8733,false,0.9367,false
4848,8,5,1,20,4,61,0.75,60,56,0.8733,0.8733,false,0.9367,false
4849,8,5,1,20,4,61,0.75,60,56,0.8733,0.8733,false,0.9367,false
4850,8,5,1,20,4,61,0.75,240,236,0.8733,0.8733,false,0.9367,false
4851,8,5,1,20,4,61,0.75,240,236,0.8733,0.8733,false,0.9367,false
4852,8,5,1,20,4,61,0.75,960,572,0.8733,0.8733,false,0.9367,false
4853,8,5,1,20,4,61,0.75,960,724,0.8733,0.8733,false,0.9367,false
4854,8,5,1,20,4,61,1.00,60,60,0.8733,0.8733,false,0.9367,false
4855,8,5,1,20,4,61,1.00,60,60,0.8733,0.8733,false,0.9367,false
4856,8,5,1,20,4,61,1.00,240,232,0.8733,0.8733,false,0.9367,false
4857,8,5,1,20,4,61,1.00,240,232,0.8733,0.8733,false,0.9367,false
4858,8,5,1,20,4,61,1.00,960,740,0.8733,0.8733,false,0.9367,false
4859,8,5,1,20,4,61,1.00,960,740,0.8733,0.8733,false,0.9367,false
4860,0,5,2,20,4,62,0.00,60,52,0.6667,0.6533,false,0.8267,false
4861,0,5,2,20,4,62,0.00,60,32,0.6667,0.6267,false,0.8133,false
4862,0,5,2,20,4,62,0.00,240,96,0.6667,0.6600,false,0.8300,false
4863,0,5,2,20,4,62,0.00,240,20,0.6667,0.5800,false,0.7900,false
4864,0,5,2,20,4,62,0.00,960,544,0.6667,0.6600,false,0.8300,false
4865,0,5,2,20,4,62,0.00,960,396,0.6667,0.6600,false,0.8300,false
4866,0,5,2,20,4,62,0.25,60,52,0.6667,0.6267,false,0.8133,false
4867,0,5,2,20,4,62,0.25,60,48,0.6667,0.6600,false,0.8300,false
4868,0,5,2,20,4,62,0.25,240,232,0.6667,0.6600,false,0.8300,false
4869,0,5,2,20,4,62,0.25,240,236,0.6667,0.6333,false,0.8167,false
4870,0,5,2,20,4,62,0.25,960,308,0.6667,0.6600,false,0.8300,false
4871,0,5,2,20,4,62,0.25,960,436,0.6667,0.6600,false,0.8300,false
4872,0,5,2,20,4,62,0.50,60,52,0.6667,0.6600,false,0.8300,false
4873,0,5,2,20,4,62,0.50,60,52,0.6667,0.6600,false,0.8300,false
4874,0,5,2,20,4,62,0.50,240,236,0.6667,0.6600,false,0.8300,false
4875,0,5,2,20,4,62,0.50,240,232,0.6667,0.6600,false,0.8300,false
4876,0,5,2,20,4,62,0.50,960,536,0.6667,0.6600,false,0.8300,false
4877,0,5,2,20,4,62,0.50,960,436,0.6667,0.6600,false,0.8300,false
4878,0,5,2,20,4,62,0.75,60,56,0.6667,0.6600,false,0.8300,false
4879,0,5,2,20,4,62,0.75,60,52,0.6667,0.6333,false,0.8167,false
4880,0,5,2,20,4,62,0.75,240,236,0.6667,0.6600,false,0.8300,false
4881,0,5,2,20,4,62,0.75,240,228,0.6667,0.6600,false,0.8300,false
4882,0,5,2,20,4,62,0.75,960,444,0.6667,0.6600,false,0.8300,false
4883,0,5,2,20,4,62,0.75,960,420,0.6667,0.6600,false,0.8300,false
4884,0,5,2,20,4,62,1.00,60,56,0.6667,0.6600,false,0.8300,false
4885,0,5,2,20,4,62,1.00,60,56,0.6667,0.6467,false,0.8233,false
4886,0,5,2,20,4,62,1.00,240,236,0.6667,0.6600,false,0.8300,false
4887,0,5,2,20,4,62,1.00,240,236,0.6667,0.6600,false,0.8300,false
4888,0,5,2,20,4,62,1.00,960,416,0.6667,0.6600,false,0.8300,false
4889,0,5,2,20,4,62,1.00,960,416,0.6667,0.6600,false,0.8300,false
4890,1,5,2,20,4,62,0.00,60,48,1.0000,0.4267,false,0.7133,true
4891,1,5,2,20,4,62,0.00,60,52,1.0000,1.0000,true,1.0000,true
4892,1,5,2,20,4,62,0.00,240,216,1.0000,1.0000,true,1.0000,true
4893,1,5,2,20,4,62,0.00,240,136,1.0000,1.0000,true,1.0000,true
4894,1,5,2,20,4,62,0.00,960,592,1.0000,1.0000,true,1.0000,true
4895,1,5,2,20,4,62,0.00,960,364,1.0000,1.0000,true,1.0000,true
4896,1,5,2,20,4,62,0.25,60,48,1.0000,0.3133,false,0.6567,true
4897,1,5,2,20,4,62,0.25,60,52,1.0000,1.0000,true,1.0000,true
4898,1,5,2,20,4,62,0.25,240,212,1.0000,0.5200,false,0.7600,true
4899,1,5,2,20,4,62,0.25,240,160,1.0000,0.4467,false,0.7233,true
4900,1,5,2,20,4,62,0.25,960,292,1.0000,1.0000,true,1.0000,true
4901,1,5,2,20,4,62,0.25,960,380,1.0000,1.0000,true,1.0000,true
4902,1,5,2,20,4,62,0.50,60,52,1.0000,1.0000,true,1.0000,true
4903,1,5,2,20,4,62,0.50,60,48,1.0000,1.0000,true,1.0000,true
4904,1,5,2,20,4,62,0.50,240,116,1.0000,1.0000,true,1.0000,true
4905,1,5,2,20,4,62,0.50,240,172,1.0000,1.0000,true,1.0000,true
4906,1,5,2,20,4,62,0.50,960,320,1.0000,1.0000,true,1.0000,true
4907,1,5,2,20,4,62,0.50,960,284,1.0000,1.0000,true,1.0000,true
4908,1,5,2,20,4,62,0.75,60,56,1.0000,1.0000,true,1.0000,true
4909,1,5,2,20,4,62,0.75,60,56,1.0000,1.0000,true,1.0000,true
4910,1,5,2,20,4,62,0.75,240,112,1.0000,1.0000,true,1.0000,true
4911,1,5,2,20,4,62,0.75,240,112,1.0000,1.0000,true,1.0000,true
4912,1,5,2,20,4,62,0.75,960,180,1.0000,1.0000,true,1.0000,true
4913,1,5,2,20,4,62,0.75,960,124,1.0000,1.0000,true,1.0000,true
4914,1,5,2,20,4,62,1.00,60,56,1.0000,1.0000,true,1.0000,true
4915,1,5,2,20,4,62,1.00,60,56,1.0000,1.0000,true,1.0000,true
4916,1,5,2,20,4,62,1.00,240,112,1.0000,1.0000,true,1.0000,true
4917,1,5,2,20,4,62,1.00,240,112,1.0000,1.0000,true,1.0000,true
4918,1,5,2,20,4,62,1.00,960,112,1.0000,1.0000,true,1.0000,true
4919,1,5,2,20,4,62,1.00,960,112,1.0000,1.0000,true,1.0000,true
4920,2,5,2,20,4,62,0.00,60,56,1.0000,0.0267,false,0.5133,true
4921,2,5,2,20,4,62,0.00,60,56,1.0000,0.0800,false,0.5400,true
4922,2,5,2,20,4,62,0.00,240,232,1.0000,0.1667,false,0.5833,true
4923,2,5,2,20,4,62,0.00,240,132,1.0000,0.0800,false,0.5400,true
4924,2,5,2,20,4,62,0.00,960,444,1.0000,1.0000,true,1.0000,true
4925,2,5,2,20,4,62,0.00,960,200,1.0000,1.0000,true,1.0000,true
4926,2,5,2,20,4,62,0.25,60,52,1.0000,0.0533,false,0.5267,true
4927,2,5,2,20,4,62,0.25,60,56,1.0000,1.0000,true,1.0000,true
4928,2,5,2,20,4,62,0.25,240,236,1.0000,1.0000,true,1.0000,true
4929,2,5,2,20,4,62,0.25,240,160,1.0000,0.0667,false,0.5333,true
4930,2,5,2,20,4,62,0.25,960,548,1.0000,1.0000,true,1.0000,true
4931,2,5,2,20,4,62,0.25,960,652,1.0000,1.0000,true,1.0000,true
4932,2,5,2,20,4,62,0.50,60,56,1.0000,1.0000,true,1.0000,true
4933,2,5,2,20,4,62,0.50,60,56,1.0000,0.0867,false,0.5433,true
4934,2,5,2,20,4,62,0.50,240,212,1.0000,0.0600,false,0.5300,true
4935,2,5,2,20,4,62,0.50,240,236,1.0000,1.0000,true,1.0000,true
4936,2,5,2,20,4,62,0.50,960,560,1.0000,1.0000,true,1.0000,true
4937,2,5,2,20,4,62,0.50,960,500,1.0000,1.0000,true,1.0000,true
4938,2,5,2,20,4,62,0.75,60,56,1.0000,0.0133,false,0.5067,true
4939,2,5,2,20,4,62,0.75,60,56,1.0000,0.0133,false,0.5067,true
4940,2,5,2,20,4,62,0.75,240,232,1.0000,0.0600,false,0.5300,true
4941,2,5,2,20,4,62,0.75,240,236,1.0000,1.0000,true,1.0000,true
4942,2,5,2,20,4,62,0.75,960,392,1.0000,1.0000,true,1.0000,true
4943,2,5,2,20,4,62,0.75,960,392,1.0000,1.0000,true,1.0000,true
4944,2,5,2,20,4,62,1.00,60,60,1.0000,0.0467,false,0.5233,true
4945,2,5,2,20,4,62,1.00,60,60,1.0000,0.0000,false,0.5000,true
4946,2,5,2,20,4,62,1.00,240,236,1.0000,1.0000,true,1.0000,true
4947,2,5,2,20,4,62,1.00,240,236,1.0000,1.0000,true,1.0000,true
4948,2,5,2,20,4,62,1.00,960,368,1.0000,1.0000,true,1.0000,true
4949,2,5,2,20,4,62,1.00,960,368,1.0000,1.0000,true,1.0000,true
4950,3,5,2,20,4,62,0.00,60,24,0.8800,0.7067,false,0.8533,true
4951,3,5,2,20,4,62,0.00,60,56,0.8800,0.8067,false,0.9033,true
4952,3,5,2,20,4,62,0.00,240,152,0.8800,0.8667,false,0.9333,true
4953,3,5,2,20,4,62,0.00,240,204,0.8800,0.8533,false,0.9267,true
4954,3,5,2,20,4,62,0.00,960,600,0.8800,0.8533,false,0.9267,true
4955,3,5,2,20,4,62,0.00,960,584,0.8800,0.8267,false,0.9133,true
4956,3,5,2,20,4,62,0.25,60,52,0.8800,0.7800,false,0.8900,true
4957,3,5,2,20,4,62,0.25,60,56,0.8800,0.8267,false,0.9133,true
4958,3,5,2,20,4,62,0.25,240,224,0.8800,0.8667,false,0.9333,true
4959,3,5,2,20,4,62,0.25,240,196,0.8800,0.8667,false,0.9333,true
4960,3,5,2,20,4,62,0.25,960,456,0.8800,0.8533,false,0.9267,true
4961,3,5,2,20,4,62,0.25,960,268,0.8800,0.8667,false,0.9333,true
4962,3,5,2,20,4,62,0.50,60,52,0.8800,0.8133,false,0.9067,true
4963,3,5,2,20,4,62,0.50,60,56,0.8800,0.8667,false,0.9333,true
4964,3,5,2,20,4,62,0.50,240,228,0.8800,0.8667,false,0.9333,true
4965,3,5,2,20,4,62,0.50,240,232,0.8800,0.8667,false,0.9333,true
4966,3,5,2,20,4,62,0.50,960,468,0.8800,0.8533,false,0.9267,true
4967,3,5,2,20,4,62,0.50,960,560,0.8800,0.8533,false,0.9267,true
4968,3,5,2,20,4,62,0.75,60,56,0.8800,0.8667,false,0.9333,true
4969,3,5,2,20,4,62,0.75,60,56,0.8800,0.8600,false,0.9300,true
4970,3,5,2,20,4,62,0.75,240,224,0.8800,0.8667,false,0.9333,true
4971,3,5,2,20,4,62,0.75,240,232,0.8800,0.8667,false,0.9333,true
4972,3,5,2,20,4,62,0.75,960,432,0.8800,0.8533,false,0.9267,true
4973,3,5,2,20,4,62,0.75,960,420,0.8800,0.8533,false,0.9267,true
4974,3,5,2,20,4,62,1.00,60,56,0.8800,0.8667,false,0.9333,true
4975,3,5,2,20,4,62,1.00,60,56,0.8800,0.8533,false,0.9267,true
4976,3,5,2,20,4,62,1.00,240,232,0.8800,0.8667,false,0.9333,true
4977,3,5,2,20,4,62,1.00,240,232,0.8800,0.8667,false,0.9333,true
4978,3,5,2,20,4,62,1.00,960,412,0.8800,0.8533,false,0.9267,true
4979,3,5,2,20,4,62,1.00,960,412,0.8800,0.8533,false,0.9267,true
4980,4,5,2,20,4,62,0.00,60,52,1.0000,0.8467,false,0.9233,true
4981,4,5,2,20,4,62,0.00,60,56,1.0000,0.7733,false,0.8867,true
4982,4,5,2,20,4,62,0.00,240,232,1.0000,0.9867,true,0.9933,true
4983,4,5,2,20,4,62,0.00,240,224,1.0000,1.0000,true,1.0000,true
4984,4,5,2,20,4,62,0.00,960,276,1.0000,1.0000,true,1.0000,true
4985,4,5,2,20,4,62,0.00,960,652,1.0000,0.9867,true,0.9933,true
4986,4,5,2,20,4,62,0.25,60,52,1.0000,1.0000,true,1.0000,true
4987,4,5,2,20,4,62,0.25,60,52,1.0000,0.9867,true,0.9933,true
4988,4,5,2,20,4,62,0.25,240,228,1.0000,0.9867,true,0.9933,true
4989,4,5,2,20,4,62,0.25,240,188,1.0000,0.9867,true,0.9933,true
4990,4,5,2,20,4,62,0.25,960,372,1.0000,1.0000,true,1.0000,true
4991,4,5,2,20,4,62,0.25,960,400,1.0000,0.8933,false,0.9467,true
4992,4,5,2,20,4,62,0.50,60,52,1.0000,0.9867,true,0.9933,true
4993,4,5,2,20,4,62,0.50,60,56,1.0000,1.0000,true,1.0000,true
4994,4,5,2,20,4,62,0.50,240,236,1.0000,1.0000,true,1.0000,true
4995,4,5,2,20,4,62,0.50,240,228,1.0000,0.9867,true,0.9933,true
4996,4,5,2,20,4,62,0.50,960,276,1.0000,1.0000,true,1.0000,true
4997,4,5,2,20,4,62,0.50,960,436,1.0000,1.0000,true,1.0000,true
4998,4,5,2,20,4,62,0.75,60,56,1.0000,1.0000,true,1.0000,true
4999,4,5,2,20,4,62,0.75,60,56,1.0000,1.0000,true,1.0000,true
5000,4,5,2,20,4,62,0.75,240,224,1.0000,1.0000,true,1.0000,true
5001,4,5,2,20,4,62,0.75,240,236,1.0000,1.0000,true,1.0000,true
5002,4,5,2,20,4,62,0.75,960,420,1.0000,1.0000,true,1.0000,true
5003,4,5,2,20,4,62,0.75,960,420,1.0000,1.0000,true,1.0000,true
5004,4,5,2,20,4,62,1.00,60,56,1.0000,1.0000,true,1.0000,true
5005,4,5,2,20,4,62,1.00,60,56,1.0000,1.0000,true,1.0000,true
5006,4,5,2,20,4,62,1.00,240,236,1.0000,1.0000,true,1.0000,true
5007,4,5,2,20,4,62,1.00,240,236,1.0000,1.0000,true,1.0000,true
5008,4,5,2,20,4,62,1.00,960,412,1.0000,1.0000,true,1.0000,true
5009,4,5,2,20,4,62,1.00,960,412,1.0000,1.0000,true,1.0000,true
5010,5,5,2,20,4,62,0.00,60,28,1.0000,1.0000,true,1.0000,true
5011,5,5,2,20,4,62,0.00,60,56,1.0000,0.1267,false,0.5633,true
5012,5,5,2,20,4,62,0.00,240,232,1.0000,0.0600,false,0.5300,true
5013,5,5,2,20,4,62,0.00,240,228,1.0000,1.0000,true,1.0000,true
5014,5,5,2,20,4,62,0.00,960,180,1.0000,1.0000,true,1.0000,true
5015,5,5,2,20,4,62,0.00,960,352,1.0000,1.0000,true,1.0000,true
5016,5,5,2,20,4,62,0.25,60,24,1.0000,1.0000,true,1.0000,true
5017,5,5,2,20,4,62,0.25,60,32,1.0000,1.0000,true,1.0000,true
5018,5,5,2,20,4,62,0.25,240,136,1.0000,1.0000,true,1.0000,true
5019,5,5,2,20,4,62,0.25,240,236,1.0000,1.0000,true,1.0000,true
5020,5,5,2,20,4,62,0.25,960,312,1.0000,1.0000,true,1.0000,true
5021,5,5,2,20,4,62,0.25,960,212,1.0000,1.0000,true,1.0000,true
5022,5,5,2,20,4,62,0.50,60,40,1.0000,1.0000,true,1.0000,true
5023,5,5,2,20,4,62,0.50,60,48,1.0000,1.0000,true,1.0000,true
5024,5,5,2,20,4,62,0.50,240,24,1.0000,1.0000,true,1.0000,true
5025,5,5,2,20,4,62,0.50,240,36,1.0000,1.0000,true,1.0000,true
5026,5,5,2,20,4,62,0.50,960,520,1.0000,1.0000,true,1.0000,true
5027,5,5,2,20,4,62,0.50,960,380,1.0000,1.0000,true,1.0000,true
5028,5,5,2,20,4,62,0.75,60,20,1.0000,1.0000,true,1.0000,true
5029,5,5,2,20,4,62,0.75,60,20,1.0000,1.0000,true,1.0000,true
5030,5,5,2,20,4,62,0.75,240,20,1.0000,1.0000,true,1.0000,true
5031,5,5,2,20,4,62,0.75,240,20,1.0000,1.0000,true,1.0000,true
5032,5,5,2,20,4,62,0.75,960,68,1.0000,1.0000,true,1.0000,true
5033,5,5,2,20,4,62,0.75,960,64,1.0000,1.0000,true,1.0000,true
5034,5,5,2,20,4,62,1.00,60,20,1.0000,1.0000,true,1.0000,true
5035,5,5,2,20,4,62,1.00,60,20,1.0000,1.0000,true,1.0000,true
5036,5,5,2,20,4,62,1.00,240,20,1.0000,1.0000,true,1.0000,true
5037,5,5,2,20,4,62,1.00,240,20,1.0000,1.0000,true,1.0000,true
5038,5,5,2,20,4,62,1.00,960,20,1.0000,1.0000,true,1.0000,true
5039,5,5,2,20,4,62,1.00,960,20,1.0000,1.0000,true,1.0000,true
5040,6,5,2,20,4,62,0.00,60,48,0.9133,0.8000,false,0.9000,true
5041,6,5,2,20,4,62,0.00,60,52,0.9133,0.7800,false,0.8900,true
5042,6,5,2,20,4,62,0.00,240,228,0.9133,0.8000,false,0.9000,true
5043,6,5,2,20,4,62,0.00,240,96,0.9133,0.8000,false,0.9000,true
5044,6,5,2,20,4,62,0.00,960,308,0.9133,0.8000,false,0.9000,true
5045,6,5,2,20,4,62,0.00,960,376,0.9133,0.8000,false,0.9000,true
5046,6,5,2,20,4,62,0.25,60,52,0.9133,0.8000,false,0.9000,true
5047,6,5,2,20,4,62,0.25,60,56,0.9133,0.8000,false,0.9000,true
5048,6,5,2,20,4,62,0.25,240,120,0.9133,0.8000,false,0.9000,true
5049,6,5,2,20,4,62,0.25,240,232,0.9133,0.8000,false,0.9000,true
5050,6,5,2,20,4,62,0.25,960,316,0.9133,0.8533,false,0.9267,true
5051,6,5,2,20,4,62,0.25,960,284,0.9133,0.8533,false,0.9267,true
5052,6,5,2,20,4,62,0.50,60,52,0.9133,0.8067,false,0.9033,true
5053,6,5,2,20,4,62,0.50,60,52,0.9133,0.8000,false,0.9000,true
5054,6,5,2,20,4,62,0.50,240,184,0.9133,0.8000,false,0.9000,true
5055,6,5,2,20,4,62,0.50,240,232,0.9133,0.8000,false,0.9000,true
5056,6,5,2,20,4,62,0.50,960,496,0.9133,0.8000,false,0.9000,true
5057,6,5,2,20,4,62,0.50,960,260,0.9133,0.8000,false,0.9000,true
5058,6,5,2,20,4,62,0.75,60,56,0.9133,0.8000,false,0.9000,true
5059,6,5,2,20,4,62,0.75,60,56,0.9133,0.8000,false,0.9000,true
5060,6,5,2,20,4,62,0.75,240,236,0.9133,0.8000,false,0.9000,true
5061,6,5,2,20,4,62,0.75,240,232,0.9133,0.8000,false,0.9000,true
5062,6,5,2,20,4,62,0.75,960,424,0.9133,0.8000,false,0.9000,true
5063,6,5,2,20,4,62,0.75,960,428,0.9133,0.8000,false,0.9000,true
5064,6,5,2,20,4,62,1.00,60,56,0.9133,0.8000,false,0.9000,true
5065,6,5,2,20,4,62,1.00,60,56,0.9133,0.8000,false,0.9000,true
5066,6,5,2,20,4,62,1.00,240,240,0.9133,0.8000,false,0.9000,true
5067,6,5,2,20,4,62,1.00,240,240,0.9133,0.8000,false,0.9000,true
5068,6,5,2,20,4,62,1.00,960,412,0.9133,0.8000,false,0.9000,true
5069,6,5,2,20,4,62,1.00,960,412,0.9133,0.8000,false,0.9000,true
5070,7,5,2,20,4,62,0.00,60,56,1.0000,1.0000,true,1.0000,true
5071,7,5,2,20,4,62,0.00,60,56,1.0000,0.5333,false,0.7667,true
5072,7,5,2,20,4,62,0.00,240,196,1.0000,0.6667,false,0.8333,true
5073,7,5,2,20,4,62,0.00,240,236,1.0000,1.0000,true,1.0000,true
5074,7,5,2,20,4,62,0.00,960,56,1.0000,0.6200,false,0.8100,true
5075,7,5,2,20,4,62,0.00,960,432,1.0000,0.6333,false,0.8167,true
5076,7,5,2,20,4,62,0.25,60,52,1.0000,0.5467,false,0.7733,true
5077,7,5,2,20,4,62,0.25,60,52,1.0000,1.0000,true,1.0000,true
5078,7,5,2,20,4,62,0.25,240,232,1.0000,1.0000,true,1.0000,true
5079,7,5,2,20,4,62,0.25,240,236,1.0000,1.0000,true,1.0000,true
5080,7,5,2,20,4,62,0.25,960,296,1.0000,1.0000,true,1.0000,true
5081,7,5,2,20,4,62,0.25,960,408,1.0000,1.0000,true,1.0000,true
5082,7,5,2,20,4,62,0.50,60,52,1.0000,1.0000,true,1.0000,true
5083,7,5,2,20,4,62,0.50,60,56,1.0000,1.0000,true,1.0000,true
5084,7,5,2,20,4,62,0.50,240,216,1.0000,0.6200,false,0.8100,true
5085,7,5,2,20,4,62,0.50,240,164,1.0000,1.0000,true,1.0000,true
5086,7,5,2,20,4,62,0.50,960,340,1.0000,1.0000,true,1.0000,true
5087,7,5,2,20,4,62,0.50,960,468,1.0000,1.0000,true,1.0000,true
5088,7,5,2,20,4,62,0.75,60,52,1.0000,0.6467,false,0.8233,true
5089,7,5,2,20,4,62,0.75,60,56,1.0000,0.6200,false,0.8100,true
5090,7,5,2,20,4,62,0.75,240,236,1.0000,1.0000,true,1.0000,true
5091,7,5,2,20,4,62,0.75,240,192,1.0000,0.6467,false,0.8233,true
5092,7,5,2,20,4,62,0.75,960,484,1.0000,1.0000,true,1.0000,true
5093,7,5,2,20,4,62,0.75,960,544,1.0000,1.0000,true,1.0000,true
5094,7,5,2,20,4,62,1.00,60,56,1.0000,0.6333,false,0.8167,true
5095,7,5,2,20,4,62,1.00,60,56,1.0000,1.0000,true,1.0000,true
5096,7,5,2,20,4,62,1.00,240,208,1.0000,0.6467,false,0.8233,true
5097,7,5,2,20,4,62,1.00,240,208,1.0000,0.6467,false,0.8233,true
5098,7,5,2,20,4,62,1.00,960,476,1.0000,1.0000,true,1.0000,true
5099,7,5,2,20,4,62,1.00,960,476,1.0000,1.0000,true,1.0000,true
5100,8,5,2,20,4,62,0.00,60,56,0.8800,0.8733,false,0.9367,false
5101,8,5,2,20,4,62,0.00,60,40,0.8800,0.8733,false,0.9367,false
5102,8,5,2,20,4,62,0.00,240,208,0.8800,0.8733,false,0.9367,false
5103,8,5,2,20,4,62,0.00,240,224,0.8800,0.8733,false,0.9367,false
5104,8,5,2,20,4,62,0.00,960,456,0.8800,0.8733,false,0.9367,false
5105,8,5,2,20,4,62,0.00,960,676,0.8800,0.8733,false,0.9367,false
5106,8,5,2,20,4,62,0.25,60,56,0.8800,0.8733,false,0.9367,false
5107,8,5,2,20,4,62,0.25,60,52,0.8800,0.8733,false,0.9367,false
5108,8,5,2,20,4,62,0.25,240,228,0.8800,0.8733,false,0.9367,false
5109,8,5,2,20,4,62,0.25,240,200,0.8800,0.8733,false,0.9367,false
5110,8,5,2,20,4,62,0.25,960,360,0.8800,0.8733,false,0.9367,false
5111,8,5,2,20,4,62,0.25,960,480,0.8800,0.8733,false,0.9367,false
5112,8,5,2,20,4,62,0.50,60,52,0.8800,0.8733,false,0.9367,false
5113,8,5,2,20,4,62,0.50,60,52,0.8800,0.8733,false,0.9367,false
5114,8,5,2,20,4,62,0.50,240,232,0.8800,0.8733,false,0.9367,false
5115,8,5,2,20,4,62,0.50,240,232,0.8800,0.8733,false,0.9367,false
5116,8,5,2,20,4,62,0.50,960,552,0.8800,0.8733,false,0.9367,false
5117,8,5,2,20,4,62,0.50,960,436,0.8800,0.8733,false,0.9367,false
5118,8,5,2,20,4,62,0.75,60,56,0.8800,0.8733,false,0.9367,false
5119,8,5,2,20,4,62,0.75,60,60,0.8800,0.8733,false,0.9367,false
5120,8,5,2,20,4,62,0.75,240,228,0.8800,0.8733,false,0.9367,false
5121,8,5,2,20,4,62,0.75,240,232,0.8800,0.8733,false,0.9367,false
5122,8,5,2,20,4,62,0.75,960,428,0.8800,0.8733,false,0.9367,false
5123,8,5,2,20,4,62,0.75,960,416,0.8800,0.8733,false,0.9367,false
5124,8,5,2,20,4,62,1.00,60,56,0.8800,0.8733,false,0.9367,false
5125,8,5,2,20,4,62,1.00,60,56,0.8800,0.8733,false,0.9367,false
5126,8,5,2,20,4,62,1.00,240,232,0.8800,0.8733,false,0.9367,false
5127,8,5,2,20,4,62,1.00,240,232,0.8800,0.8733,false,0.9367,false
5128,8,5,2,20,4,62,1.00,960,412,0.8800,0.8733,false,0.9367,false
5129,8,5,2,20,4,62,1.00,960,412,0.8800,0.8733,false,0.9367,false
5130,0,5,3,20,4,47,0.00,60,20,1.0000,0.6067,false,0.8033,true
5131,0,5,3,20,4,47,0.00,60,52,1.0000,0.6600,false,0.8300,true
