phase,seed,lens_or_arm,target,family,deg,attempt,hit,accepted,false_accept,alias,ev_lb,ev_tb,ev_cmp,ev_k0,stat,true_stat,val_stat,consistent,rank,cov_before,cov_after,r2,tax,tax_corr,evals,note
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,1,0,0,0,0,0x80,0x30,0x0000000,0,0.0531,0.0043,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,1,0,0,0,0,0x12,0xE5,0x0000000,0,0.0617,0.0257,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,1,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,117,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,1,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,1,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,2,0,0,0,0,0x00,0xB1,0x0000000,0,0.0531,-0.0017,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,2,0,0,0,0,0x08,0x90,0x0000000,0,0.0497,0.0002,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,2,0,0,0,0,0x12,0x41,0x0000000,0,0.0520,0.0291,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,2,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,144,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,2,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,2,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,3,0,0,0,0,0x00,0x46,0x0000000,0,0.0457,0.0274,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,3,0,0,0,0,0x04,0x91,0x0000000,0,0.0503,0.0139,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,3,0,0,0,0,0x21,0xD8,0x0000000,0,0.0623,0.0341,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,3,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,68,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,3,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,3,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,4,0,0,0,0,0x00,0x0D,0x0000000,0,0.0389,0.0126,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,4,0,0,0,0,0x08,0x07,0x0000000,0,0.0583,0.0105,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,4,0,0,0,0,0x14,0x4B,0x0000000,0,0.0560,0.0330,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,4,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,68,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,4,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,4,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,5,0,0,0,0,0x00,0x74,0x0000000,0,0.0394,0.0229,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,5,0,0,0,0,0x80,0x75,0x0000000,0,0.0571,0.0110,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,5,0,0,0,0,0x11,0x8A,0x0000000,0,0.0566,0.0287,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,5,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,66,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,5,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,5,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,6,0,0,0,0,0x00,0x4E,0x0000000,0,0.0566,0.0006,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,6,0,0,0,0,0x40,0x9A,0x0000000,0,0.0480,0.0096,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,6,0,0,0,0,0x90,0x63,0x0000000,0,0.0594,0.0354,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,6,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,67,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,6,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,6,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,7,0,0,0,0,0x00,0x92,0x0000000,0,0.0457,0.0189,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,7,0,0,0,0,0x04,0x48,0x0000000,0,0.0497,0.0160,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,7,1,0,0,0,0x05,0x32,0x0000000,0,0.0589,0.0347,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,7,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,40,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,7,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,7,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,8,0,0,0,0,0x00,0xB1,0x0000000,0,0.0377,0.0086,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,8,0,0,0,0,0x04,0x70,0x0000000,0,0.0651,0.0110,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,8,1,0,0,0,0x22,0x15,0x0000000,0,0.0651,0.0375,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,8,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,40,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,8,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,8,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,9,0,0,0,0,0x00,0x53,0x0000000,0,0.0526,0.0029,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,9,0,0,0,0,0x40,0x90,0x0000000,0,0.0571,0.0027,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,9,1,0,0,0,0x22,0x15,0x0000000,0,0.0617,0.0320,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,9,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,40,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,9,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,9,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,10,0,0,0,0,0x00,0x87,0x0000000,0,0.0429,0.0114,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,10,0,0,0,0,0x01,0xF4,0x0000000,0,0.0554,0.0149,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,10,1,0,0,0,0x22,0x15,0x0000000,0,0.0691,0.0407,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,10,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,40,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,10,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,10,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,11,0,0,0,0,0x00,0x09,0x0000000,0,0.0423,0.0200,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,11,0,0,0,0,0x08,0x90,0x0000000,0,0.0554,0.0103,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,11,1,0,0,0,0x22,0x15,0x0000000,0,0.0640,0.0310,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,11,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,40,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,11,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,11,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,12,0,0,0,0,0x00,0x5C,0x0000000,0,0.0486,-0.0051,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,12,0,0,0,0,0x01,0xE8,0x0000000,0,0.0520,0.0041,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,12,0,0,0,0,0x81,0x2A,0x0000000,0,0.0629,0.0325,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,12,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,53,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,12,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,12,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,13,0,0,0,0,0x00,0x92,0x0000000,0,0.0503,0.0017,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,13,0,0,0,0,0x80,0x30,0x0000000,0,0.0537,0.0021,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,13,0,0,0,0,0x81,0x2A,0x0000000,0,0.0640,0.0248,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,13,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,130,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,13,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,13,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,14,0,0,0,0,0x00,0x87,0x0000000,0,0.0383,0.0160,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,14,0,0,0,0,0x20,0xC8,0x0000000,0,0.0531,0.0094,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,14,1,0,0,0,0x05,0x32,0x0000000,0,0.0623,0.0313,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,14,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,40,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,14,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,14,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,15,0,0,0,0,0x00,0x08,0x0000000,0,0.0429,-0.0017,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,15,0,0,0,0,0x10,0x4D,0x0000000,0,0.0651,0.0073,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,15,1,0,0,0,0x22,0x15,0x0000000,0,0.0606,0.0334,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,15,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,40,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,15,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,15,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,16,0,0,0,0,0x00,0xB1,0x0000000,0,0.0531,0.0171,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,16,0,0,0,0,0x20,0x49,0x0000000,0,0.0497,0.0130,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,16,1,0,0,0,0x05,0x32,0x0000000,0,0.0663,0.0329,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,16,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,40,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,16,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,16,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,17,0,0,0,0,0x00,0x29,0x0000000,0,0.0423,0.0149,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,17,0,0,0,0,0x01,0xFA,0x0000000,0,0.0537,0.0098,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,17,0,0,0,0,0x81,0x2A,0x0000000,0,0.0686,0.0343,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,17,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,117,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,17,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,17,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,18,0,0,0,0,0x00,0x0D,0x0000000,0,0.0520,0.0069,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,18,0,0,0,0,0x80,0x30,0x0000000,0,0.0583,0.0082,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,18,0,0,0,0,0xA0,0x44,0x0000000,0,0.0646,0.0326,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,18,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,156,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,18,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,18,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"C11 XOR 0x37",xor_popcount,5,19,0,0,0,0,0x00,0x4E,0x0000000,0,0.0537,0.0149,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"C11 XOR 0x37",xor_popcount,5,19,0,0,0,0,0x04,0x21,0x0000000,0,0.0474,0.0130,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"C11 XOR 0x37",xor_popcount,5,19,1,0,0,0,0x22,0x15,0x0000000,0,0.0646,0.0361,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"C11 XOR 0x37",xor_popcount,5,19,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,40,
lab,0x00C1B10D20260706,LW_mod2_wht,"C11 XOR 0x37",xor_popcount,5,19,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"C11 XOR 0x37",xor_popcount,5,19,1,1,0,0,0x37,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"X01 product_bind",control,0,0,0,0,0,0,0x00,0x02,0x0000000,0,0.3446,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"X01 product_bind",control,0,0,0,0,0,0,0x01,0x02,0x0000000,0,0.1354,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"X01 product_bind",control,0,0,0,0,0,0,0x03,0x00,0x0000000,0,0.1046,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"X01 product_bind",control,0,0,0,0,0,0,0x01,0x00,0x0000000,0,0.1394,0.0000,0.1154,0,0,,,,,,205,
lab,0x00C1B10D20260706,LW_mod2_wht,"X01 product_bind",control,0,0,0,0,0,0,0x00,0x02,0x0000000,0,0.3446,0.0000,0.3074,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"X01 product_bind",control,0,0,0,0,0,0,0x84,0x91,0x0632E93,1,0.5100,1.0000,0.5017,0,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"X01 product_bind",control,0,1,0,0,0,0,0x00,0x01,0x0000000,0,0.3377,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"X01 product_bind",control,0,1,0,0,0,0,0x01,0x02,0x0000000,0,0.1246,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"X01 product_bind",control,0,1,0,0,0,0,0x03,0x00,0x0000000,0,0.0931,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"X01 product_bind",control,0,1,0,0,0,0,0x02,0x00,0x0000000,0,0.1211,0.0000,0.1486,0,0,,,,,,217,
lab,0x00C1B10D20260706,LW_mod2_wht,"X01 product_bind",control,0,1,0,0,0,0,0x00,0x01,0x0000000,0,0.3377,0.0000,0.3006,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"X01 product_bind",control,0,1,0,0,0,0,0x19,0x76,0xF823FF5,1,0.4997,1.0000,0.4920,0,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"X01 product_bind",control,0,2,0,0,0,0,0x00,0x03,0x0000000,0,0.3423,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"X01 product_bind",control,0,2,0,0,0,0,0x01,0x02,0x0000000,0,0.1109,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"X01 product_bind",control,0,2,0,0,0,0,0x03,0x00,0x0000000,0,0.0971,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"X01 product_bind",control,0,2,0,0,0,0,0x01,0x00,0x0000000,0,0.1337,0.0000,0.1269,0,0,,,,,,217,
lab,0x00C1B10D20260706,LW_mod2_wht,"X01 product_bind",control,0,2,0,0,0,0,0x00,0x03,0x0000000,0,0.3423,0.0000,0.3246,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"X01 product_bind",control,0,2,0,0,0,0,0xAA,0xC2,0x9BCC108,1,0.4980,1.0000,0.5069,0,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"X01 product_bind",control,0,3,0,0,0,0,0x00,0x02,0x0000000,0,0.3354,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"X01 product_bind",control,0,3,0,0,0,0,0x01,0x02,0x0000000,0,0.1257,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"X01 product_bind",control,0,3,0,0,0,0,0x03,0x00,0x0000000,0,0.1057,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"X01 product_bind",control,0,3,0,0,0,0,0x02,0x00,0x0000000,0,0.1040,0.0000,0.1829,0,0,,,,,,232,
lab,0x00C1B10D20260706,LW_mod2_wht,"X01 product_bind",control,0,3,0,0,0,0,0x00,0x02,0x0000000,0,0.3354,0.0000,0.3257,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"X01 product_bind",control,0,3,0,0,0,0,0x53,0xFC,0xFF1EEB6,0,0.5037,1.0000,0.5257,0,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"X01 product_bind",control,0,4,0,0,0,0,0x00,0x03,0x0000000,0,0.3383,0.0000,0.0000,0,0,,,,,,162,
lab,0x00C1B10D20260706,L1_single_up,"X01 product_bind",control,0,4,0,0,0,0,0x01,0x02,0x0000000,0,0.1246,0.0000,0.0000,0,0,,,,,,1016,
lab,0x00C1B10D20260706,L2_pair_up,"X01 product_bind",control,0,4,0,0,0,0,0x03,0x00,0x0000000,0,0.0863,0.0000,0.0000,0,0,,,,,,1792,
lab,0x00C1B10D20260706,L3_gibbs,"X01 product_bind",control,0,4,0,0,0,0,0x03,0x00,0x0000000,0,0.0863,0.0000,0.1429,0,0,,,,,,249,
lab,0x00C1B10D20260706,LW_mod2_wht,"X01 product_bind",control,0,4,0,0,0,0,0x00,0x03,0x0000000,0,0.3383,0.0000,0.3326,0,0,,,,,,511,
lab,0x00C1B10D20260706,LG_gf2,"X01 product_bind",control,0,4,0,0,0,0,0xC8,0xCF,0xE9484B4,0,0.5209,1.0000,0.4914,0,45,,,,,,1,
lab,0x00C1B10D20260706,L0_tb_argmax,"X01 product_bind",control,0,5,0,0,0,0,0x00,0x03,0x0000000,0,0.3440,0.0000,0.0000,0,0,,,,,,162,
