split,seed,arm,grammar,mask,modulus,residue,base_rate,fixed_menu_val,random_val,selected_val,test_acc,reconstruction_proxy_test,validity
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,44,3,1,0.2911,,,0.5611,0.5457,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,44,3,2,0.2911,,,0.5634,0.5823,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,45,2,0,0.2911,,,0.4771,0.4737,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,45,2,1,0.2911,,,0.5229,0.5263,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,45,3,0,0.2911,,,0.5103,0.5549,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,45,3,1,0.2911,,,0.6149,0.5674,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,45,3,2,0.2911,,,0.5663,0.5880,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,46,2,0,0.2911,,,0.4794,0.4731,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,46,2,1,0.2911,,,0.5206,0.5269,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,46,3,0,0.2911,,,0.5240,0.5457,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,46,3,1,0.2911,,,0.5920,0.6080,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,46,3,2,0.2911,,,0.5754,0.5566,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,47,2,0,0.2911,,,0.4669,0.4560,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,47,2,1,0.2911,,,0.5331,0.5440,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,47,3,0,0.2911,,,0.5611,0.5811,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,47,3,1,0.2911,,,0.5566,0.5509,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,47,3,2,0.2911,,,0.5737,0.5783,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,48,2,0,0.2911,,,0.4617,0.4571,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,48,2,1,0.2911,,,0.5383,0.5429,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,48,3,0,0.2911,,,0.5994,0.5811,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,48,3,1,0.2911,,,0.5331,0.5594,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,48,3,2,0.2911,,,0.5589,0.5697,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,49,2,0,0.2911,,,0.4743,0.4680,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,49,2,1,0.2911,,,0.5257,0.5320,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,49,3,0,0.2911,,,0.5829,0.5537,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,49,3,1,0.2911,,,0.5766,0.5766,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,49,3,2,0.2911,,,0.5320,0.5800,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,50,2,0,0.2911,,,0.4863,0.4863,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,50,2,1,0.2911,,,0.5137,0.5137,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,50,3,0,0.2911,,,0.5314,0.5549,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,50,3,1,0.2911,,,0.5846,0.5783,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,50,3,2,0.2911,,,0.5754,0.5771,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,51,2,0,0.2911,,,0.4863,0.4760,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,51,2,1,0.2911,,,0.5137,0.5240,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,51,3,0,0.2911,,,0.5566,0.5491,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,51,3,1,0.2911,,,0.5709,0.5851,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,51,3,2,0.2911,,,0.5640,0.5760,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,52,2,0,0.2911,,,0.4777,0.4743,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,52,2,1,0.2911,,,0.5223,0.5257,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,52,3,0,0.2911,,,0.5857,0.5297,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,52,3,1,0.2911,,,0.5606,0.5760,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,52,3,2,0.2911,,,0.5451,0.6046,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,53,2,0,0.2911,,,0.4674,0.4857,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,53,2,1,0.2911,,,0.5326,0.5143,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,53,3,0,0.2911,,,0.5354,0.5600,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,53,3,1,0.2911,,,0.6034,0.5703,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,53,3,2,0.2911,,,0.5526,0.5800,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,54,2,0,0.2911,,,0.4617,0.4800,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,54,2,1,0.2911,,,0.5383,0.5200,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,54,3,0,0.2911,,,0.5400,0.5617,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,54,3,1,0.2911,,,0.5789,0.5674,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,54,3,2,0.2911,,,0.5726,0.5811,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,55,2,0,0.2911,,,0.4869,0.4920,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,55,2,1,0.2911,,,0.5131,0.5080,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,55,3,0,0.2911,,,0.5897,0.5834,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,55,3,1,0.2911,,,0.5543,0.5606,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,55,3,2,0.2911,,,0.5474,0.5663,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,56,2,0,0.2911,,,0.4611,0.4560,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,56,2,1,0.2911,,,0.5389,0.5440,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,56,3,0,0.2911,,,0.5726,0.5840,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,56,3,1,0.2911,,,0.5589,0.5789,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,56,3,2,0.2911,,,0.5600,0.5474,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,57,2,0,0.2911,,,0.4686,0.4606,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,57,2,1,0.2911,,,0.5314,0.5394,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,57,3,0,0.2911,,,0.5406,0.5417,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,57,3,1,0.2911,,,0.5943,0.6006,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,57,3,2,0.2911,,,0.5566,0.5680,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,58,2,0,0.2911,,,0.4851,0.4737,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,58,2,1,0.2911,,,0.5149,0.5263,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,58,3,0,0.2911,,,0.5400,0.5571,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,58,3,1,0.2911,,,0.5800,0.6023,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,58,3,2,0.2911,,,0.5714,0.5509,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,59,2,0,0.2911,,,0.4629,0.4400,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,59,2,1,0.2911,,,0.5371,0.5600,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,59,3,0,0.2911,,,0.5731,0.5771,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,59,3,1,0.2911,,,0.5491,0.5514,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,59,3,2,0.2911,,,0.5691,0.5817,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,60,2,0,0.2911,,,0.4531,0.4709,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,60,2,1,0.2911,,,0.5469,0.5291,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,60,3,0,0.2911,,,0.5377,0.5491,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,60,3,1,0.2911,,,0.5931,0.6029,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,60,3,2,0.2911,,,0.5606,0.5583,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,61,2,0,0.2911,,,0.4549,0.4611,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,61,2,1,0.2911,,,0.5451,0.5389,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,61,3,0,0.2911,,,0.5783,0.5709,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,61,3,1,0.2911,,,0.5509,0.5377,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,61,3,2,0.2911,,,0.5623,0.6017,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,62,2,0,0.2911,,,0.4651,0.4914,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,62,2,1,0.2911,,,0.5349,0.5086,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,62,3,0,0.2911,,,0.5743,0.5709,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,62,3,1,0.2911,,,0.5543,0.5549,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,62,3,2,0.2911,,,0.5629,0.5846,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,63,2,0,0.2911,,,0.4577,0.4549,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,63,2,1,0.2911,,,0.5423,0.5451,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,63,3,0,0.2911,,,0.5846,0.5731,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,63,3,1,0.2911,,,0.5474,0.5737,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,63,3,2,0.2911,,,0.5594,0.5634,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,64,2,0,0.2911,,,0.4874,0.4697,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,64,2,1,0.2911,,,0.5126,0.5303,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,64,3,0,0.2911,,,0.5057,0.5000,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,64,3,1,0.2911,,,0.6086,0.6269,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,64,3,2,0.2911,,,0.5771,0.5834,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,65,2,0,0.2911,,,0.4520,0.4480,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,65,2,1,0.2911,,,0.5480,0.5520,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,65,3,0,0.2911,,,0.5737,0.5663,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,65,3,1,0.2911,,,0.5623,0.5737,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,65,3,2,0.2911,,,0.5554,0.5703,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,66,2,0,0.2911,,,0.4571,0.4354,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,66,2,1,0.2911,,,0.5429,0.5646,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,66,3,0,0.2911,,,0.5594,0.5771,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,66,3,1,0.2911,,,0.5623,0.5857,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,66,3,2,0.2911,,,0.5697,0.5474,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,67,2,0,0.2911,,,0.4903,0.4886,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,67,2,1,0.2911,,,0.5097,0.5114,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,67,3,0,0.2911,,,0.5520,0.5617,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,67,3,1,0.2911,,,0.5509,0.5457,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,67,3,2,0.2911,,,0.5886,0.6029,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,68,2,0,0.2911,,,0.4377,0.4571,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,68,2,1,0.2911,,,0.5623,0.5429,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,68,3,0,0.2911,,,0.5629,0.5686,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,68,3,1,0.2911,,,0.5491,0.5697,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,68,3,2,0.2911,,,0.5794,0.5720,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,69,2,0,0.2911,,,0.4834,0.4783,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,69,2,1,0.2911,,,0.5166,0.5217,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,69,3,0,0.2911,,,0.5560,0.5554,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,69,3,1,0.2911,,,0.5589,0.5606,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,69,3,2,0.2911,,,0.5766,0.5943,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,70,2,0,0.2911,,,0.5086,0.4771,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,70,2,1,0.2911,,,0.4914,0.5229,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,70,3,0,0.2911,,,0.5709,0.5714,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,70,3,1,0.2911,,,0.5594,0.5589,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,70,3,2,0.2911,,,0.5611,0.5800,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,71,2,0,0.2911,,,0.4754,0.4680,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,71,2,1,0.2911,,,0.5246,0.5320,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,71,3,0,0.2911,,,0.5491,0.5611,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,71,3,1,0.2911,,,0.5754,0.5789,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,71,3,2,0.2911,,,0.5669,0.5703,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,72,2,0,0.2911,,,0.4457,0.4714,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,72,2,1,0.2911,,,0.5543,0.5286,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,72,3,0,0.2911,,,0.5680,0.6223,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,72,3,1,0.2911,,,0.5143,0.4994,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,72,3,2,0.2911,,,0.6091,0.5886,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,73,2,0,0.2911,,,0.4623,0.4640,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,73,2,1,0.2911,,,0.5377,0.5360,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,73,3,0,0.2911,,,0.5811,0.5954,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,73,3,1,0.2911,,,0.5663,0.5714,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,73,3,2,0.2911,,,0.5440,0.5434,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,74,2,0,0.2911,,,0.4594,0.4531,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,74,2,1,0.2911,,,0.5406,0.5469,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,74,3,0,0.2911,,,0.5777,0.5863,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,74,3,1,0.2911,,,0.5606,0.5697,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,74,3,2,0.2911,,,0.5531,0.5543,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,75,2,0,0.2911,,,0.4634,0.4657,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,75,2,1,0.2911,,,0.5366,0.5343,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,75,3,0,0.2911,,,0.5017,0.5406,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,75,3,1,0.2911,,,0.6286,0.5909,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,75,3,2,0.2911,,,0.5611,0.5789,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,76,2,0,0.2911,,,0.4543,0.4634,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,76,2,1,0.2911,,,0.5457,0.5366,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,76,3,0,0.2911,,,0.5640,0.5874,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,76,3,1,0.2911,,,0.5554,0.5869,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,76,3,2,0.2911,,,0.5720,0.5360,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,77,2,0,0.2911,,,0.4686,0.4669,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,77,2,1,0.2911,,,0.5314,0.5331,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,77,3,0,0.2911,,,0.5171,0.5303,,RAW
measurement,0xA71C000000000001,grammar_enumeration,directed_partition_compare_mod,77,3,1,0.2911,,,0.6063,0.6080,,RAW
