generation,best_composite,best_avalanche,best_balance,best_period,best_chisq,best_used,mean_composite
4722,50.000000,32.0000,32.0000,1024,240.5000,382,45.819415
4723,50.000000,32.0000,32.0000,1024,240.5000,382,44.276213
4724,50.000000,32.0000,32.0000,1024,240.5000,382,44.323354
4725,50.000000,32.0000,32.0000,1024,240.5000,382,39.015057
4726,50.000000,32.0000,32.0000,1024,240.5000,382,41.479093
4727,50.000000,32.0000,32.0000,1024,240.5000,382,42.732651
4728,50.000000,32.0000,32.0000,1024,240.5000,382,42.620258
4729,50.000000,32.0000,32.0000,1024,240.5000,382,42.930752
4730,50.000000,32.0000,32.0000,1024,240.5000,382,45.813707
4731,50.000000,32.0000,32.0000,1024,240.5000,382,45.871670
4732,50.000000,32.0000,32.0000,1024,240.5000,382,42.650872
4733,50.000000,32.0000,32.0000,1024,240.5000,382,43.864498
4734,50.000000,32.0000,32.0000,1024,240.5000,382,44.281516
4735,50.000000,32.0000,32.0000,1024,240.5000,382,42.933182
4736,50.000000,32.0000,32.0000,1024,240.5000,382,45.469338
4737,50.000000,32.0000,32.0000,1024,240.5000,382,44.524484
4738,50.000000,32.0000,32.0000,1024,240.5000,382,43.507711
4739,50.000000,32.0000,32.0000,1024,240.5000,382,46.028176
4740,50.000000,32.0000,32.0000,1024,240.5000,382,46.836870
4741,50.000000,32.0000,32.0000,1024,240.5000,382,40.347128
4742,50.000000,32.0000,32.0000,1024,240.5000,382,43.366344
4743,50.000000,32.0000,32.0000,1024,240.5000,382,43.278113
4744,50.000000,32.0000,32.0000,1024,240.5000,382,44.223539
4745,50.000000,32.0000,32.0000,1024,240.5000,382,44.933043
4746,50.000000,32.0000,32.0000,1024,240.5000,382,41.943173
4747,50.000000,32.0000,32.0000,1024,240.5000,382,44.393904
4748,50.000000,32.0000,32.0000,1024,240.5000,382,44.238936
4749,50.000000,32.0000,32.0000,1024,240.5000,382,45.265049
4750,50.000000,32.0000,32.0000,1024,240.5000,382,41.466901
4751,50.000000,32.0000,32.0000,1024,240.5000,382,38.645812
4752,50.000000,32.0000,32.0000,1024,240.5000,382,42.750695
4753,50.000000,32.0000,32.0000,1024,240.5000,382,44.969138
4754,50.000000,32.0000,32.0000,1024,240.5000,382,44.117290
4755,50.000000,32.0000,32.0000,1024,240.5000,382,46.664905
4756,50.000000,32.0000,32.0000,1024,240.5000,382,45.140619
4757,50.000000,32.0000,32.0000,1024,240.5000,382,45.861520
4758,50.000000,32.0000,32.0000,1024,240.5000,382,44.465590
4759,50.000000,32.0000,32.0000,1024,240.5000,382,41.936259
4760,50.000000,32.0000,32.0000,1024,240.5000,382,42.902823
4761,50.000000,32.0000,32.0000,1024,240.5000,382,42.273505
4762,50.000000,32.0000,32.0000,1024,240.5000,382,41.469794
4763,50.000000,32.0000,32.0000,1024,240.5000,382,41.354600
4764,50.000000,32.0000,32.0000,1024,240.5000,382,45.852446
4765,50.000000,32.0000,32.0000,1024,240.5000,382,43.752412
4766,50.000000,32.0000,32.0000,1024,240.5000,382,45.163101
4767,50.000000,32.0000,32.0000,1024,240.5000,382,43.870978
4768,50.000000,32.0000,32.0000,1024,240.5000,382,44.944908
4769,50.000000,32.0000,32.0000,1024,240.5000,382,43.874899
4770,50.000000,32.0000,32.0000,1024,240.5000,382,45.881283
4771,50.000000,32.0000,32.0000,1024,240.5000,382,42.924335
4772,50.000000,32.0000,32.0000,1024,240.5000,382,44.322799
4773,50.000000,32.0000,32.0000,1024,240.5000,382,42.855331
4774,50.000000,32.0000,32.0000,1024,240.5000,382,43.212452
4775,50.000000,32.0000,32.0000,1024,240.5000,382,41.949847
4776,50.000000,32.0000,32.0000,1024,240.5000,382,43.921248
4777,50.000000,32.0000,32.0000,1024,240.5000,382,39.580391
4778,50.000000,32.0000,32.0000,1024,240.5000,382,43.044285
4779,50.000000,32.0000,32.0000,1024,240.5000,382,43.725446
4780,50.000000,32.0000,32.0000,1024,240.5000,382,44.172404
4781,50.000000,32.0000,32.0000,1024,240.5000,382,43.186392
4782,50.000000,32.0000,32.0000,1024,240.5000,382,44.299043
4783,50.000000,32.0000,32.0000,1024,240.5000,382,42.453523
4784,50.000000,32.0000,32.0000,1024,240.5000,382,40.610690
4785,50.000000,32.0000,32.0000,1024,240.5000,382,46.584469
4786,50.000000,32.0000,32.0000,1024,240.5000,382,45.521746
4787,50.000000,32.0000,32.0000,1024,240.5000,382,44.545138
4788,50.000000,32.0000,32.0000,1024,240.5000,382,41.059773
4789,50.000000,32.0000,32.0000,1024,240.5000,382,43.895204
4790,50.000000,32.0000,32.0000,1024,240.5000,382,46.579237
4791,50.000000,32.0000,32.0000,1024,240.5000,382,42.707009
4792,50.000000,32.0000,32.0000,1024,240.5000,382,44.214945
4793,50.000000,32.0000,32.0000,1024,240.5000,382,44.899833
4794,50.000000,32.0000,32.0000,1024,240.5000,382,40.713325
4795,50.000000,32.0000,32.0000,1024,240.5000,382,47.154865
4796,50.000000,32.0000,32.0000,1024,240.5000,382,47.213590
4797,50.000000,32.0000,32.0000,1024,240.5000,382,45.324854
4798,50.000000,32.0000,32.0000,1024,240.5000,382,46.081854
4799,50.000000,32.0000,32.0000,1024,240.5000,382,44.678781
4800,50.000000,32.0000,32.0000,1024,240.5000,382,43.920464
4801,50.000000,32.0000,32.0000,1024,240.5000,382,46.625376
4802,50.000000,32.0000,32.0000,1024,240.5000,382,44.469623
4803,50.000000,32.0000,32.0000,1024,240.5000,382,41.966176
4804,50.000000,32.0000,32.0000,1024,240.5000,382,38.550134
4805,50.000000,32.0000,32.0000,1024,240.5000,382,41.859569
4806,50.000000,32.0000,32.0000,1024,240.5000,382,40.367029
4807,50.000000,32.0000,32.0000,1024,240.5000,382,42.446787
4808,50.000000,32.0000,32.0000,1024,240.5000,382,45.330669
4809,50.000000,32.0000,32.0000,1024,240.5000,382,46.254875
4810,50.000000,32.0000,32.0000,1024,240.5000,382,44.725358
4811,50.000000,32.0000,32.0000,1024,240.5000,382,42.675522
4812,50.000000,32.0000,32.0000,1024,240.5000,382,45.683215
4813,50.000000,32.0000,32.0000,1024,240.5000,382,42.688107
4814,50.000000,32.0000,32.0000,1024,240.5000,382,42.104500
4815,50.000000,32.0000,32.0000,1024,240.5000,382,43.979556
4816,50.000000,32.0000,32.0000,1024,240.5000,382,42.556870
4817,50.000000,32.0000,32.0000,1024,240.5000,382,45.026138
4818,50.000000,32.0000,32.0000,1024,240.5000,382,44.014326
4819,50.000000,32.0000,32.0000,1024,240.5000,382,46.182200
4820,50.000000,32.0000,32.0000,1024,240.5000,382,41.770226
4821,50.000000,32.0000,32.0000,1024,240.5000,382,40.298036
4822,50.000000,32.0000,32.0000,1024,240.5000,382,43.973352
4823,50.000000,32.0000,32.0000,1024,240.5000,382,44.863988
4824,50.000000,32.0000,32.0000,1024,240.5000,382,40.706237
4825,50.000000,32.0000,32.0000,1024,240.5000,382,43.455135
4826,50.000000,32.0000,32.0000,1024,240.5000,382,39.108225
4827,50.000000,32.0000,32.0000,1024,240.5000,382,42.894320
4828,50.000000,32.0000,32.0000,1024,240.5000,382,44.856222
4829,50.000000,32.0000,32.0000,1024,240.5000,382,44.023159
4830,50.000000,32.0000,32.0000,1024,240.5000,382,44.196650
4831,50.000000,32.0000,32.0000,1024,240.5000,382,44.637100
4832,50.000000,32.0000,32.0000,1024,240.5000,382,41.943124
4833,50.000000,32.0000,32.0000,1024,240.5000,382,45.523711
4834,50.000000,32.0000,32.0000,1024,240.5000,382,44.898539
4835,50.000000,32.0000,32.0000,1024,240.5000,382,40.917228
4836,50.000000,32.0000,32.0000,1024,240.5000,382,45.668325
4837,50.000000,32.0000,32.0000,1024,240.5000,382,45.576283
4838,50.000000,32.0000,32.0000,1024,240.5000,382,42.812324
4839,50.000000,32.0000,32.0000,1024,240.5000,382,38.279305
4840,50.000000,32.0000,32.0000,1024,240.5000,382,39.682460
4841,50.000000,32.0000,32.0000,1024,240.5000,382,45.787648
4842,50.000000,32.0000,32.0000,1024,240.5000,382,42.324341
4843,50.000000,32.0000,32.0000,1024,240.5000,382,45.722915
4844,50.000000,32.0000,32.0000,1024,240.5000,382,46.099382
4845,50.000000,32.0000,32.0000,1024,240.5000,382,45.568391
4846,50.000000,32.0000,32.0000,1024,240.5000,382,45.027893
4847,50.000000,32.0000,32.0000,1024,240.5000,382,42.675056
4848,50.000000,32.0000,32.0000,1024,240.5000,382,42.456887
4849,50.000000,32.0000,32.0000,1024,240.5000,382,45.188198
4850,50.000000,32.0000,32.0000,1024,240.5000,382,42.040028
4851,50.000000,32.0000,32.0000,1024,240.5000,382,42.901556
4852,50.000000,32.0000,32.0000,1024,240.5000,382,41.207649
4853,50.000000,32.0000,32.0000,1024,240.5000,382,45.414020
4854,50.000000,32.0000,32.0000,1024,240.5000,382,45.905635
4855,50.000000,32.0000,32.0000,1024,240.5000,382,43.351978
4856,50.000000,32.0000,32.0000,1024,240.5000,382,46.502373
4857,50.000000,32.0000,32.0000,1024,240.5000,382,43.242697
4858,50.000000,32.0000,32.0000,1024,240.5000,382,41.423817
4859,50.000000,32.0000,32.0000,1024,240.5000,382,45.551730
4860,50.000000,32.0000,32.0000,1024,240.5000,382,45.049110
4861,50.000000,32.0000,32.0000,1024,240.5000,382,44.762058
4862,50.000000,32.0000,32.0000,1024,240.5000,382,45.147257
4863,50.000000,32.0000,32.0000,1024,240.5000,382,42.679349
4864,50.000000,32.0000,32.0000,1024,240.5000,382,43.044443
4865,50.000000,32.0000,32.0000,1024,240.5000,382,45.133048
4866,50.000000,32.0000,32.0000,1024,240.5000,382,41.999515
4867,50.000000,32.0000,32.0000,1024,240.5000,382,44.406729
4868,50.000000,32.0000,32.0000,1024,240.5000,382,44.039000
4869,50.000000,32.0000,32.0000,1024,240.5000,382,44.904031
4870,50.000000,32.0000,32.0000,1024,240.5000,382,43.586205
4871,50.000000,32.0000,32.0000,1024,240.5000,382,44.190455
4872,50.000000,32.0000,32.0000,1024,240.5000,382,45.901646
4873,50.000000,32.0000,32.0000,1024,240.5000,382,43.291200
4874,50.000000,32.0000,32.0000,1024,240.5000,382,44.919691
4875,50.000000,32.0000,32.0000,1024,240.5000,382,43.521917
4876,50.000000,32.0000,32.0000,1024,240.5000,382,44.902166
4877,50.000000,32.0000,32.0000,1024,240.5000,382,44.037319
4878,50.000000,32.0000,32.0000,1024,240.5000,382,43.687354
4879,50.000000,32.0000,32.0000,1024,240.5000,382,45.201122
4880,50.000000,32.0000,32.0000,1024,240.5000,382,48.087268
4881,50.000000,32.0000,32.0000,1024,240.5000,382,46.121993
4882,50.000000,32.0000,32.0000,1024,240.5000,382,45.674260
4883,50.000000,32.0000,32.0000,1024,240.5000,382,42.003951
4884,50.000000,32.0000,32.0000,1024,240.5000,382,43.938010
4885,50.000000,32.0000,32.0000,1024,240.5000,382,47.200181
4886,50.000000,32.0000,32.0000,1024,240.5000,382,44.047386
4887,50.000000,32.0000,32.0000,1024,240.5000,382,42.110079
4888,50.000000,32.0000,32.0000,1024,240.5000,382,44.730176
4889,50.000000,32.0000,32.0000,1024,240.5000,382,46.122910
4890,50.000000,32.0000,32.0000,1024,240.5000,382,46.375851
4891,50.000000,32.0000,32.0000,1024,240.5000,382,40.499167
4892,50.000000,32.0000,32.0000,1024,240.5000,382,45.613364
4893,50.000000,32.0000,32.0000,1024,240.5000,382,41.962789
4894,50.000000,32.0000,32.0000,1024,240.5000,382,46.208844
4895,50.000000,32.0000,32.0000,1024,240.5000,382,40.862021
4896,50.000000,32.0000,32.0000,1024,240.5000,382,44.849938
4897,50.000000,32.0000,32.0000,1024,240.5000,382,44.785177
4898,50.000000,32.0000,32.0000,1024,240.5000,382,45.537931
4899,50.000000,32.0000,32.0000,1024,240.5000,382,45.687501
4900,50.000000,32.0000,32.0000,1024,240.5000,382,45.072688
4901,50.000000,32.0000,32.0000,1024,240.5000,382,44.811637
4902,50.000000,32.0000,32.0000,1024,240.5000,382,46.405181
4903,50.000000,32.0000,32.0000,1024,240.5000,382,46.246957
4904,50.000000,32.0000,32.0000,1024,240.5000,382,44.645492
4905,50.000000,32.0000,32.0000,1024,240.5000,382,44.804336
4906,50.000000,32.0000,32.0000,1024,240.5000,382,44.623064
4907,50.000000,32.0000,32.0000,1024,240.5000,382,45.019417
4908,50.000000,32.0000,32.0000,1024,240.5000,382,44.807474
4909,50.000000,32.0000,32.0000,1024,240.5000,382,42.721779
4910,50.000000,32.0000,32.0000,1024,240.5000,382,39.996405
4911,50.000000,32.0000,32.0000,1024,240.5000,382,40.851000
4912,50.000000,32.0000,32.0000,1024,240.5000,382,45.200917
4913,50.000000,32.0000,32.0000,1024,240.5000,382,47.643826
4914,50.000000,32.0000,32.0000,1024,240.5000,382,42.401404
4915,50.000000,32.0000,32.0000,1024,240.5000,382,43.582948
4916,50.000000,32.0000,32.0000,1024,240.5000,382,41.970438
4917,50.000000,32.0000,32.0000,1024,240.5000,382,45.244993
4918,50.000000,32.0000,32.0000,1024,240.5000,382,44.586162
4919,50.000000,32.0000,32.0000,1024,240.5000,382,46.973352
4920,50.000000,32.0000,32.0000,1024,240.5000,382,45.690621
4921,50.000000,32.0000,32.0000,1024,240.5000,382,42.183783
4922,50.000000,32.0000,32.0000,1024,240.5000,382,43.877791
4923,50.000000,32.0000,32.0000,1024,240.5000,382,42.976321
4924,50.000000,32.0000,32.0000,1024,240.5000,382,41.862853
4925,50.000000,32.0000,32.0000,1024,240.5000,382,42.994961
4926,50.000000,32.0000,32.0000,1024,240.5000,382,43.390499
4927,50.000000,32.0000,32.0000,1024,240.5000,382,43.750793
4928,50.000000,32.0000,32.0000,1024,240.5000,382,44.514554
4929,50.000000,32.0000,32.0000,1024,240.5000,382,43.774177
4930,50.000000,32.0000,32.0000,1024,240.5000,382,44.990299
4931,50.000000,32.0000,32.0000,1024,240.5000,382,45.094131
4932,50.000000,32.0000,32.0000,1024,240.5000,382,43.613564
4933,50.000000,32.0000,32.0000,1024,240.5000,382,46.161241
4934,50.000000,32.0000,32.0000,1024,240.5000,382,43.713789
4935,50.000000,32.0000,32.0000,1024,240.5000,382,42.862921
4936,50.000000,32.0000,32.0000,1024,240.5000,382,40.866111
4937,50.000000,32.0000,32.0000,1024,240.5000,382,47.587736
4938,50.000000,32.0000,32.0000,1024,240.5000,382,41.635354
4939,50.000000,32.0000,32.0000,1024,240.5000,382,46.454910
4940,50.000000,32.0000,32.0000,1024,240.5000,382,45.448427
4941,50.000000,32.0000,32.0000,1024,240.5000,382,45.738271
4942,50.000000,32.0000,32.0000,1024,240.5000,382,47.476320
4943,50.000000,32.0000,32.0000,1024,240.5000,382,43.205497
4944,50.000000,32.0000,32.0000,1024,240.5000,382,43.572557
4945,50.000000,32.0000,32.0000,1024,240.5000,382,43.654752
4946,50.000000,32.0000,32.0000,1024,240.5000,382,43.951187
4947,50.000000,32.0000,32.0000,1024,240.5000,382,45.621460
4948,50.000000,32.0000,32.0000,1024,240.5000,382,43.600758
4949,50.000000,32.0000,32.0000,1024,240.5000,382,44.998032
4950,50.000000,32.0000,32.0000,1024,240.5000,382,43.988550
4951,50.000000,32.0000,32.0000,1024,240.5000,382,45.949366
4952,50.000000,32.0000,32.0000,1024,240.5000,382,44.976006
4953,50.000000,32.0000,32.0000,1024,240.5000,382,41.251805
4954,50.000000,32.0000,32.0000,1024,240.5000,382,41.650988
4955,50.000000,32.0000,32.0000,1024,240.5000,382,41.466980
4956,50.000000,32.0000,32.0000,1024,240.5000,382,42.556920
4957,50.000000,32.0000,32.0000,1024,240.5000,382,44.487037
4958,50.000000,32.0000,32.0000,1024,240.5000,382,45.774158
4959,50.000000,32.0000,32.0000,1024,240.5000,382,46.968134
4960,50.000000,32.0000,32.0000,1024,240.5000,382,41.011006
4961,50.000000,32.0000,32.0000,1024,240.5000,382,42.425709
4962,50.000000,32.0000,32.0000,1024,240.5000,382,45.289034
4963,50.000000,32.0000,32.0000,1024,240.5000,382,45.068848
4964,50.000000,32.0000,32.0000,1024,240.5000,382,42.525270
4965,50.000000,32.0000,32.0000,1024,240.5000,382,45.089977
4966,50.000000,32.0000,32.0000,1024,240.5000,382,44.145353
4967,50.000000,32.0000,32.0000,1024,240.5000,382,41.945529
4968,50.000000,32.0000,32.0000,1024,240.5000,382,43.709004
4969,50.000000,32.0000,32.0000,1024,240.5000,382,42.473669
4970,50.000000,32.0000,32.0000,1024,240.5000,382,37.584373
4971,50.000000,32.0000,32.0000,1024,240.5000,382,43.815182
4972,50.000000,32.0000,32.0000,1024,240.5000,382,43.929753
4973,50.000000,32.0000,32.0000,1024,240.5000,382,40.709050
4974,50.000000,32.0000,32.0000,1024,240.5000,382,43.261035
4975,50.000000,32.0000,32.0000,1024,240.5000,382,39.451011
4976,50.000000,32.0000,32.0000,1024,240.5000,382,43.845240
4977,50.000000,32.0000,32.0000,1024,240.5000,382,41.788948
4978,50.000000,32.0000,32.0000,1024,240.5000,382,44.705027
4979,50.000000,32.0000,32.0000,1024,240.5000,382,45.017595
4980,50.000000,32.0000,32.0000,1024,240.5000,382,42.762832
4981,50.000000,32.0000,32.0000,1024,240.5000,382,39.830660
4982,50.000000,32.0000,32.0000,1024,240.5000,382,42.942500
4983,50.000000,32.0000,32.0000,1024,240.5000,382,45.790380
4984,50.000000,32.0000,32.0000,1024,240.5000,382,45.532853
4985,50.000000,32.0000,32.0000,1024,240.5000,382,44.720044
4986,50.000000,32.0000,32.0000,1024,240.5000,382,42.786007
4987,50.000000,32.0000,32.0000,1024,240.5000,382,40.152573
4988,50.000000,32.0000,32.0000,1024,240.5000,382,43.595631
4989,50.000000,32.0000,32.0000,1024,240.5000,382,43.359840
4990,50.000000,32.0000,32.0000,1024,240.5000,382,45.744349
4991,50.000000,32.0000,32.0000,1024,240.5000,382,45.819905
4992,50.000000,32.0000,32.0000,1024,240.5000,382,44.639828
4993,50.000000,32.0000,32.0000,1024,240.5000,382,45.259740
4994,50.000000,32.0000,32.0000,1024,240.5000,382,41.666244
4995,50.000000,32.0000,32.0000,1024,240.5000,382,42.332883
4996,50.000000,32.0000,32.0000,1024,240.5000,382,44.099554
4997,50.000000,32.0000,32.0000,1024,240.5000,382,40.335751
4998,50.000000,32.0000,32.0000,1024,240.5000,382,42.241674
4999,50.000000,32.0000,32.0000,1024,240.5000,382,44.888041
5000,50.000000,32.0000,32.0000,1024,240.5000,382,46.089067
5001,50.000000,32.0000,32.0000,1024,240.5000,382,42.779772
5002,50.000000,32.0000,32.0000,1024,240.5000,382,38.076456
5003,50.000000,32.0000,32.0000,1024,240.5000,382,41.925219
5004,50.000000,32.0000,32.0000,1024,240.5000,382,38.263152
5005,50.000000,32.0000,32.0000,1024,240.5000,382,45.238467
5006,50.000000,32.0000,32.0000,1024,240.5000,382,44.658668
5007,50.000000,32.0000,32.0000,1024,240.5000,382,44.617635
5008,50.000000,32.0000,32.0000,1024,240.5000,382,45.648113
5009,50.000000,32.0000,32.0000,1024,240.5000,382,45.469301
5010,50.000000,32.0000,32.0000,1024,240.5000,382,44.952617
5011,50.000000,32.0000,32.0000,1024,240.5000,382,43.627457
5012,50.000000,32.0000,32.0000,1024,240.5000,382,46.866165
5013,50.000000,32.0000,32.0000,1024,240.5000,382,47.157861
5014,50.000000,32.0000,32.0000,1024,240.5000,382,40.177958
5015,50.000000,32.0000,32.0000,1024,240.5000,382,44.056143
5016,50.000000,32.0000,32.0000,1024,240.5000,382,45.270994
5017,50.000000,32.0000,32.0000,1024,240.5000,382,42.951390
5018,50.000000,32.0000,32.0000,1024,240.5000,382,46.369841
5019,50.000000,32.0000,32.0000,1024,240.5000,382,43.298977
5020,50.000000,32.0000,32.0000,1024,240.5000,382,44.349523
5021,50.000000,32.0000,32.0000,1024,240.5000,382,46.956328
5022,50.000000,32.0000,32.0000,1024,240.5000,382,43.767738
5023,50.000000,32.0000,32.0000,1024,240.5000,382,39.059448
5024,50.000000,32.0000,32.0000,1024,240.5000,382,42.032916
5025,50.000000,32.0000,32.0000,1024,240.5000,382,44.181855
5026,50.000000,32.0000,32.0000,1024,240.5000,382,41.326301
5027,50.000000,32.0000,32.0000,1024,240.5000,382,44.692296
5028,50.000000,32.0000,32.0000,1024,240.5000,382,46.409153
5029,50.000000,32.0000,32.0000,1024,240.5000,382,43.256765
5030,50.000000,32.0000,32.0000,1024,240.5000,382,45.394287
5031,50.000000,32.0000,32.0000,1024,240.5000,382,45.197987
5032,50.000000,32.0000,32.0000,1024,240.5000,382,42.929581
5033,50.000000,32.0000,32.0000,1024,240.5000,382,47.693354
5034,50.000000,32.0000,32.0000,1024,240.5000,382,45.493107
5035,50.000000,32.0000,32.0000,1024,240.5000,382,43.858618
5036,50.000000,32.0000,32.0000,1024,240.5000,382,44.542957
5037,50.000000,32.0000,32.0000,1024,240.5000,382,40.192675
5038,50.000000,32.0000,32.0000,1024,240.5000,382,39.306935
5039,50.000000,32.0000,32.0000,1024,240.5000,382,46.142864
5040,50.000000,32.0000,32.0000,1024,240.5000,382,45.106477
5041,50.000000,32.0000,32.0000,1024,240.5000,382,44.443239
5042,50.000000,32.0000,32.0000,1024,240.5000,382,43.235076
5043,50.000000,32.0000,32.0000,1024,240.5000,382,43.815992
5044,50.000000,32.0000,32.0000,1024,240.5000,382,45.646150
5045,50.000000,32.0000,32.0000,1024,240.5000,382,45.375364
5046,50.000000,32.0000,32.0000,1024,240.5000,382,44.420447
5047,50.000000,32.0000,32.0000,1024,240.5000,382,42.791202
5048,50.000000,32.0000,32.0000,1024,240.5000,382,42.780851
5049,50.000000,32.0000,32.0000,1024,240.5000,382,43.891157
5050,50.000000,32.0000,32.0000,1024,240.5000,382,40.450197
5051,50.000000,32.0000,32.0000,1024,240.5000,382,43.517562
5052,50.000000,32.0000,32.0000,1024,240.5000,382,39.853711
5053,50.000000,32.0000,32.0000,1024,240.5000,382,42.039580
5054,50.000000,32.0000,32.0000,1024,240.5000,382,45.542506
5055,50.000000,32.0000,32.0000,1024,240.5000,382,41.482268
5056,50.000000,32.0000,32.0000,1024,240.5000,382,40.134757
5057,50.000000,32.0000,32.0000,1024,240.5000,382,40.814576
5058,50.000000,32.0000,32.0000,1024,240.5000,382,45.863811
5059,50.000000,32.0000,32.0000,1024,240.5000,382,43.444127
5060,50.000000,32.0000,32.0000,1024,240.5000,382,47.687803
5061,50.000000,32.0000,32.0000,1024,240.5000,382,43.865804
